0.42500049999999995	0.1000005	24346446655345.504
0.42500049999999995	0.30000000000000004	24444220245126.957
0.42500049999999995	0.5	24625148036030.676
0.42500049999999995	0.7000000000000001	24861489921736.523
0.42500049999999995	0.9	25113736820732.39
0.42500049999999995	1.1	25333350893384.49
0.42500049999999995	1.3	25466277133786.14
0.42500049999999995	1.5	25457064715002.914
0.42500049999999995	1.7	25253429119905.457
0.42500049999999995	1.9	24811005279090.336
0.42500049999999995	2.0999999999999996	24097748080330.74
0.42500049999999995	2.3	23097723124630.797
0.42500049999999995	2.5	21813567779090.34
0.42500049999999995	2.7	20267475598050.766
0.42500049999999995	2.9000000000000004	18500219248375.637
0.42500049999999995	3.1000000000000005	16568336828115.746
0.42500049999999995	3.3000000000000007	14539525657117.521
0.42500049999999995	3.500000000000001	12486897371529.81
0.42500049999999995	3.700000000000001	10482623264914.338
0.42500049999999995	3.899999500000001	8591755943591.245
1.275	0.1000005	24379248449497.895
1.275	0.30000000000000004	24477102849970.43
1.275	0.5	24658133490844.617
1.275	0.7000000000000001	24894497415829.85
1.275	0.9	25146516575605.395
1.275	1.1	25365491509155.31
1.275	1.3	25497190896337.824
1.275	1.5	25485987595983.42
1.275	1.7	25279501587418.746
1.275	1.9	24833301683402.207
1.275	2.0999999999999996	24115401543118.688
1.275	2.3	23109976963969.25
1.275	2.5	21819907745126.96
1.275	2.7	20267681297991.7
1.275	2.9000000000000004	18494422917897.195
1.275	3.1000000000000005	16557023331364.416
1.275	3.3000000000000007	14523532486709.96
1.275	3.500000000000001	12467326491435.303
1.275	3.700000000000001	10460738260484.332
1.275	3.899999500000001	8568871825162.421
2.125	0.1000005	24445358941228.55
2.125	0.30000000000000004	24543374963083.246
2.125	0.5	24724603957471.906
2.125	0.7000000000000001	24960989921736.523
2.125	0.9	25212538910218.508
2.125	1.1	25430213526284.664
2.125	1.3	25559393089190.746
2.125	1.5	25544156600708.76
2.125	1.7	25331874261665.645
2.125	1.9	24878034074128.727
2.125	2.0999999999999996	24150715815121.05
2.125	2.3	23134381792675.688
2.125	2.5	21832352591553.42
2.125	2.7	20267732722976.934
2.125	2.9000000000000004	18482367432073.215
2.125	3.1000000000000005	16533874741582.965
2.125	3.3000000000000007	14490987817483.734
2.125	3.500000000000001	12427619056408.723
2.125	3.700000000000001	10416439308919.062
2.125	3.899999500000001	8522640763437.672
2.9749999999999996	0.1000005	24545931519491.99
2.9749999999999996	0.30000000000000004	24644182626993.465
2.9749999999999996	0.5	24825712824867.062
2.9749999999999996	0.7000000000000001	25062106135558.145
2.9749999999999996	0.9	25312920481393.938
2.9749999999999996	1.1	25528552790903.684
2.9749999999999996	1.3	25653846094211.42
2.9749999999999996	1.5	25632379836089.742
2.9749999999999996	1.7	25411186281748.336
2.9749999999999996	1.9	24945606504725.3
2.9749999999999996	2.0999999999999996	24203867210572.91
2.9749999999999996	2.3	23170827414353.184
2.9749999999999996	2.5	21850534997046.63
2.9749999999999996	2.7	20267020119610.13
2.9749999999999996	2.9000000000000004	18463222644713.5
2.9749999999999996	3.1000000000000005	16497899291199.03
2.9749999999999996	3.3000000000000007	14440811724748.945
2.9749999999999996	3.500000000000001	12366687795333.709
2.9749999999999996	3.700000000000001	10348683217660.941
2.9749999999999996	3.899999500000001	8452129762256.337
3.8249999999999997	0.1000005	24682744019491.99
3.8249999999999997	0.30000000000000004	24781311023331.33
3.8249999999999997	0.5	24963215888954.48
3.8249999999999997	0.7000000000000001	25199587160366.176
3.8249999999999997	0.9	25449321581512.07
3.8249999999999997	1.1	25662088784701.676
3.8249999999999997	1.3	25781967771706.99
3.8249999999999997	1.5	25751869462492.58
3.8249999999999997	1.7	25518363297401.023
3.8249999999999997	1.9	25036606689308.883
3.8249999999999997	2.0999999999999996	24275032043709.355
3.8249999999999997	2.3	23219078743354.957
3.8249999999999997	2.5	21873786436798.55
3.8249999999999997	2.7	20264485602480.773
3.8249999999999997	2.9000000000000004	18435629466922.594
3.8249999999999997	3.1000000000000005	16447502805670.383
3.8249999999999997	3.3000000000000007	14371292491139.967
3.8249999999999997	3.500000000000001	12282806297991.713
3.8249999999999997	3.700000000000001	10255853772888.348
3.8249999999999997	3.899999500000001	8355898922031.884
4.675	0.1000005	24858323611931.445
4.675	0.30000000000000004	24957272629946.8
4.675	0.5	25139618281157.67
4.675	0.7000000000000001	25375879356172.438
4.675	0.9	25624122452746.566
4.675	1.1	25833040128470.133
4.675	1.3	25945749003248.633
4.675	1.5	25904300465150.582
4.675	1.7	25654668893975.152
4.675	1.9	25151813349084.426
4.675	2.0999999999999996	24364416014471.316
4.675	2.3	23278753765504.984
4.675	2.5	21901129836089.75
4.675	2.7	20258608461311.25
4.675	2.9000000000000004	18397597017129.33
4.675	3.1000000000000005	16380385853514.447
4.675	3.3000000000000007	14279954370939.14
4.675	3.500000000000001	12173506165091.535
4.675	3.700000000000001	10135636850265.785
4.675	3.899999500000001	8231927975487.288
5.5249999999999995	0.1000005	25076049652982.832
5.5249999999999995	0.30000000000000004	25175446803012.367
5.5249999999999995	0.5	25358269971943.258
5.5249999999999995	0.7000000000000001	25594281268458.32
5.5249999999999995	0.9	25840489404902.5
5.5249999999999995	1.1	26044382124926.13
5.5249999999999995	1.3	26147849195215.555
5.5249999999999995	1.5	26091884118428.785
5.5249999999999995	1.7	25821748670998.188
5.5249999999999995	1.9	25292174173065.527
5.5249999999999995	2.0999999999999996	24472224822799.727
5.5249999999999995	2.3	23349205995274.625
5.5249999999999995	2.5	21931117948907.23
5.5249999999999995	2.7	20247206807442.38
5.5249999999999995	2.9000000000000004	18346355692557.562
5.5249999999999995	3.1000000000000005	16293360085646.756
5.5249999999999995	3.3000000000000007	14163432700826.914
5.5249999999999995	3.500000000000001	12035459465445.936
5.5249999999999995	3.700000000000001	9984946950679.252
5.5249999999999995	3.899999500000001	8077535476963.957
6.374999999999999	0.1000005	25340418155640.836
6.374999999999999	0.30000000000000004	25440307516243.316
6.374999999999999	0.5	25623615549320.695
6.374999999999999	0.7000000000000001	25859141981689.27
6.374999999999999	0.9	26102602554636.7
6.374999999999999	1.1	26299993687241.543
6.374999999999999	1.3	26391713821618.39
6.374999999999999	1.5	26317478182220.87
6.374999999999999	1.7	26021674320732.387
6.374999999999999	1.9	25458827857353.773
6.374999999999999	2.0999999999999996	24598517240106.28
6.374999999999999	2.3	23429421625812.133
6.374999999999999	2.5	21961671736562.28
6.374999999999999	2.7	20227231873892.47
6.374999999999999	2.9000000000000004	18278092697873.57
6.374999999999999	3.1000000000000005	16182120496160.637
6.374999999999999	3.3000000000000007	14017209428529.217
6.374999999999999	3.500000000000001	11864236303898.387
6.374999999999999	3.700000000000001	9799721500295.318
6.374999999999999	3.899999500000001	7889231873892.486
7.224999999999999	0.1000005	25657320953927.9
7.224999999999999	0.30000000000000004	25757731910809.176
7.224999999999999	0.5	25941458690194.883
7.224999999999999	0.7000000000000001	26176125590667.414
7.224999999999999	0.9	26415883564678.047
7.224999999999999	1.1	26604899771116.32
7.224999999999999	1.3	26681758084760.74
