500.0	219772.0
519.904	214796.0
539.808	209819.0
559.712	204843.0
579.616	199866.0
599.52	194890.0
619.424	189914.0
639.328	184937.0
659.232	179961.0
679.136	174985.0
699.04	170008.0
718.944	165032.0
738.848	160055.0
758.752	155079.0
778.656	150103.0
798.56	145126.0
818.464	140150.0
838.368	135173.0
858.272	130197.0
878.176	125221.0
898.08	120244.0
917.984	115268.0
937.888	110291.0
957.792	105315.0
977.696	100339.0
997.599	95362.3
1017.5	90385.9
1037.41	85812.4
1057.31	81429.5
1077.22	77494.3
1097.12	83705.7
1117.02	80020.4
1136.93	76713.9
1156.83	73667.0
1176.74	70707.6
1196.64	67911.9
1216.54	65328.7
1236.45	62765.5
1256.35	60406.4
1276.26	58217.0
1296.16	56115.7
1316.06	54111.9
1335.97	52218.2
1355.87	50411.1
1375.78	48661.9
1395.68	47020.9
1415.58	45493.9
1435.49	43972.8
1455.39	42537.0
1475.3	41171.0
1495.2	39883.0
1515.1	38639.8
1535.01	37399.6
1554.91	36175.8
1574.81	35064.7
1594.72	33988.4
1614.62	32947.1
1634.53	31964.2
1654.43	31008.8
1674.33	30095.1
1694.24	29216.7
1714.14	28371.6
1734.05	27561.7
1753.95	26774.4
1773.85	26054.9
1793.76	25348.1
1813.66	24657.6
1833.57	23990.1
1853.47	23333.4
1873.37	22723.9
1893.28	22123.3
1913.18	21561.4
1933.09	21009.1
1952.99	20484.2
1972.89	19970.7
1992.8	19478.6
2012.7	18983.3
2032.61	18510.1
2052.51	18047.7
2072.41	17599.8
2092.32	17162.5
2112.22	16740.0
2132.13	16332.3
2152.03	15945.9
2171.93	15565.6
2191.84	15199.5
2211.74	14838.6
2231.65	14500.5
2251.55	14163.2
2271.45	13848.2
2291.36	13533.2
2311.26	13236.2
2331.17	12943.3
2351.07	12660.0
2370.97	12384.5
2390.88	12114.7
2410.78	11863.0
2430.69	11611.3
2450.59	11369.1
2470.49	11128.2
2490.4	10897.8
2510.3	10677.1
2530.21	10456.9
2550.11	10246.5
2570.01	10036.1
2589.92	9838.62
2609.82	9649.73
2629.73	9461.08
2649.63	9278.81
2669.53	9096.55
2689.44	8920.57
2709.34	8751.56
2729.25	8582.55
2749.15	8424.59
2769.05	8268.42
2788.96	8113.54
2808.86	7966.13
2828.77	7818.72
2848.67	7676.62
2868.57	7541.41
2888.48	7406.21
2908.38	7276.72
2928.29	7150.7
2948.19	7024.68
2968.09	6902.88
2988.0	6782.41
3007.9	6661.46
3027.81	6547.41
3047.71	6434.26
3067.61	6321.11
3087.52	6214.96
3107.42	6109.33
3127.33	6003.7
3147.23	5904.47
3167.13	5805.84
3187.04	5707.2
3206.94	5615.34
3226.85	5524.67
3246.75	5433.99
3266.65	5346.45
3286.56	5260.33
3306.46	5174.22
3326.37	5091.65
3346.27	5012.35
3366.17	4933.04
3386.08	4855.09
3405.98	4781.08
3425.89	4707.08
3445.79	4633.07
3465.69	4564.38
3485.6	4496.03
3505.5	4427.68
3525.41	4361.15
3545.31	4296.28
3565.21	4231.41
3585.12	4167.1
3605.02	4107.46
3624.92	4047.83
3644.83	3988.19
3664.73	3931.05
3684.64	3875.65
3704.54	3820.26
3724.45	3764.86
3744.35	3713.13
3764.25	3661.5
3784.16	3609.87
3804.06	3559.22
3823.96	3510.8
3843.87	3462.38
3863.77	3413.96
3883.68	3367.72
3903.58	3323.02
3923.48	3278.33
3943.39	3233.63
3963.29	3190.56
3983.2	3147.98
4003.1	3105.61
4023.0	3064.37
4042.91	3024.82
4062.81	2985.46
4082.72	2946.09
4102.62	2906.73
4122.52	2869.59
4142.43	2832.62
4162.33	2795.65
4182.24	2758.68
4202.14	2724.41
4222.04	2690.4
4241.95	2656.39
4261.85	2622.39
4281.76	2589.83
4301.66	2557.66
4321.56	2525.49
4341.47	2493.31
4361.37	2462.72
4381.28	2433.1
4401.18	2403.47
4421.08	2373.84
4440.99	2345.0
4460.89	2317.61
4480.8	2290.22
4500.7	2262.83
4520.6	2235.44
4540.51	2209.48
4560.41	2183.55
4580.32	2157.63
4600.22	2131.7
4620.12	2106.93
4640.03	2083.08
4659.93	2059.23
4679.84	2035.38
4699.74	2011.6
4719.64	1989.37
4739.55	1967.14
4759.45	1944.91
4779.36	1922.68
4799.26	1901.1
4819.16	1880.42
4839.07	1859.74
4858.97	1839.07
4878.88	1818.39
4898.78	1798.73
4918.68	1779.51
4938.59	1760.3
4958.49	1741.09
4978.4	1721.87
4998.3	1703.23
5018.2	1685.39
5038.11	1667.63
5058.01	1649.86
5077.92	1632.09
5097.82	1615.19
5117.72	1598.28
5137.63	1581.38
5157.53	1564.48
5177.44	1547.61
5197.34	1531.88
5217.24	1516.15
5237.15	1500.42
5257.05	1484.69
5276.96	1468.96
5296.86	1454.3
5316.76	1439.69
5336.67	1425.09
5356.57	1410.49
5376.48	1395.88
5396.38	1382.21
5416.28	1368.82
5436.19	1355.43
5456.09	1342.03
5476.0	1328.64
5495.9	1315.59
5515.8	1302.95
5535.71	1290.31
5555.61	1277.68
5575.52	1265.04
5595.42	1252.47
5615.32	1240.68
5635.23	1228.9
5655.13	1217.11
5675.04	1205.33
5694.94	1193.55
5714.84	1182.31
5734.75	1171.44
5754.65	1160.58
5774.55	1149.71
5794.46	1138.85
5814.36	1127.98
5834.27	1117.79
5854.17	1107.62
5874.07	1097.45
5893.98	1087.28
5913.88	1077.11
5933.79	1067.17
5953.69	1057.78
5973.59	1048.39
5993.5	1039.0
6013.4	1029.46
6033.31	1019.86
6053.21	1010.63
6073.11	1001.82
6093.02	993.016
6112.92	984.211
6132.83	975.405
6152.73	966.6
6172.63	958.102
6192.54	949.934
6212.44	941.765
6232.35	933.596
6252.25	925.427
6272.15	917.259
6292.06	909.306
6311.96	901.611
6331.87	893.916
6351.77	886.221
6371.67	878.527
6391.58	870.832
6411.48	863.294
6431.39	856.169
6451.29	849.043
6471.19	841.918
6491.1	834.792
6511.0	827.667
6530.91	820.541
6550.81	813.924
6570.71	807.309
6590.62	800.694
6610.52	794.078
6630.43	787.463
6650.33	780.848
6670.23	774.489
6690.14	768.326
6710.04	762.164
6729.95	756.002
6749.85	749.839
6769.75	743.677
6789.66	737.53
6809.56	731.824
6829.47	726.118
6849.37	720.413
6869.27	714.707
6889.18	709.001
6909.08	703.296
6928.99	697.721
6948.89	692.388
6968.79	687.055
6988.7	681.721
7008.6	676.388
7028.51	671.055
7048.41	665.722
7068.31	660.615
7088.22	655.679
7108.12	650.743
7128.03	645.808
7147.93	640.872
7167.83	635.937
7187.74	631.001
7207.64	626.285
7227.55	621.694
7247.45	617.103
7267.35	612.512
7287.26	607.921
7307.16	603.33
7327.07	598.74
7346.97	594.321
7366.87	590.043
7386.78	585.764
7406.68	581.486
7426.59	577.207
7446.49	572.929
7466.39	568.651
7486.3	564.481
7506.2	560.499
7526.1	556.516
7546.01	552.534
7565.91	548.552
7585.82	544.57
7605.72	540.588
7625.63	536.615
7645.53	532.942
7665.43	529.269
7685.34	525.596
7705.24	521.923
7725.15	518.25
7745.05	514.577
7764.95	510.904
7784.86	507.353
7804.76	503.929
7824.67	500.504
7844.57	497.079
7864.47	493.655
7884.38	490.23
7904.28	486.805
7924.18	483.381
7944.09	480.074
7963.99	476.786
7983.9	473.499
8003.8	470.241
8023.7	467.108
8043.61	463.975
8063.51	460.842
8083.42	457.72
8103.32	454.735
8123.23	451.751
8143.13	448.767
8163.03	445.782
8182.94	442.798
8202.84	439.813
8222.74	436.829
8242.65	433.871
8262.55	431.09
8282.46	428.308
8302.36	425.526
8322.26	422.744
8342.17	419.962
8362.07	417.181
8381.98	414.399
8401.88	411.626
8421.78	409.039
8441.69	406.452
8461.59	403.866
8481.5	401.279
8501.4	398.692
8521.3	396.105
8541.21	393.519
8561.11	390.932
8581.02	388.489
8600.92	386.08
8620.82	383.671
8640.73	381.263
8660.63	378.854
8680.54	376.446
8700.44	374.037
8720.34	371.628
8740.25	369.296
8760.15	367.072
8780.06	364.849
8799.96	362.625
8819.86	360.401
8839.77	358.177
8859.67	355.953
8879.58	353.73
8899.48	351.506
8919.38	349.374
8939.29	347.261
8959.19	345.148
8979.1	548.887
8999.0	2481.73
9018.9	2469.01
9038.81	2456.3
9058.71	2443.58
9078.62	2430.92
9098.52	2418.95
9118.42	2406.99
9138.33	2395.03
9158.23	2383.06
9178.14	2371.1
9198.04	2359.14
9217.94	2347.17
9237.85	2335.21
9257.75	2323.32
9277.66	2311.93
9297.56	2300.54
9317.46	2289.15
9337.37	2277.76
9357.27	2266.37
9377.17	2254.97
9397.08	2243.58
9416.98	2232.19
9436.89	2220.83
9456.79	2210.18
9476.7	2199.52
9496.6	2188.87
9516.5	2178.21
9536.41	2167.56
9556.31	2156.9
9576.21	2146.25
9596.12	2135.59
9616.02	2124.94
9635.93	2114.75
9655.83	2104.68
9675.74	2094.61
9695.64	2084.54
9715.54	2074.48
9735.45	2064.41
9755.35	2054.34
9775.25	2044.27
9795.16	2034.2
9815.06	2024.3
9834.97	2014.71
9854.87	2005.11
9874.77	1995.52
9894.68	1985.92
9914.58	1976.33
9934.49	1966.73
9954.39	1957.14
9974.29	1947.54
9994.2	1937.95
10014.1	1928.86
10034.0	1919.99
10053.9	1911.12
10073.8	1902.25
