500,7284.41
519.904,7121.82
539.808,6959.22
559.712,6796.63
579.616,6634.03
599.52,6471.44
619.424,6308.85
639.328,6146.25
659.232,5983.66
679.136,5821.06
699.04,5658.47
718.944,5495.87
738.848,5333.28
758.752,5170.69
778.656,5008.09
798.56,4845.5
818.464,4682.9
838.368,4520.31
858.272,4357.71
878.176,4195.12
898.08,4032.53
917.984,3869.93
937.888,3707.34
957.792,3544.74
977.696,3382.15
997.599,3219.55
1017.5,3056.96
1037.41,2903.79
1057.31,2758.42
1077.22,2626.57
1097.12,2500.92
1117.02,2381.7
1136.93,2272.13
1156.83,2171.59
1176.74,2074.32
1196.64,1982.96
1216.54,1899.11
1236.45,1816.22
1256.35,1740.25
1276.26,1669.83
1296.16,1602.6
1316.06,1538.92
1335.97,1479.08
1355.87,1421.87
1375.78,1367.06
1395.68,1315.89
1415.58,1268.35
1435.49,1221.26
1455.39,1176.75
1475.3,1134.54
1495.2,1095.24
1515.1,1058
1535.01,1021.44
1554.91,985.455
1574.81,10476.4
1594.72,10183.8
1614.62,9909.07
1634.53,9648.83
1654.43,9395.32
1674.33,9151.68
1694.24,8917.44
1714.14,8692.09
1734.05,8469.85
1753.95,8252.68
1773.85,8053.91
1793.76,7858.16
1813.66,7666.25
1833.57,7479
1853.47,7293.94
1873.37,7116.7
1893.28,6941.78
1913.18,6779.69
1933.09,6619.49
1952.99,6464.82
1972.89,6312.41
1992.8,6164.24
2012.7,6014.95
2032.61,5878.81
2052.51,5744.08
2072.41,5611.24
2092.32,5480.4
2112.22,5352.36
2132.13,5228.56
2152.03,5110.89
2171.93,4994.59
2191.84,4881.5
2211.74,4769.69
2231.65,4663.41
2251.55,4557.31
2271.45,4457.54
2291.36,4357.77
2311.26,4263.07
2331.17,4169.51
2351.07,4079.26
2370.97,3991.65
2390.88,3905.37
2410.78,3823.19
2430.69,3741.01
2450.59,3662.22
2470.49,3583.87
2490.4,3508.86
2510.3,3436.89
2530.21,3365.11
2550.11,3296.33
2570.01,3227.54
2589.92,3162.2
2609.82,3099.17
2629.73,3036.25
2649.63,2976.28
2669.53,2916.31
2689.44,2858.3
2709.34,2802.48
2729.25,2746.66
2749.15,2694.53
2769.05,2643
2788.96,2591.9
2808.86,2543.25
2828.77,2494.61
2848.67,2447.65
2868.57,2402.89
2888.48,2358.12
2908.38,2315.28
2928.29,2273.62
2948.19,2231.95
2968.09,2191.69
2988,2151.88
3007.9,2112.64
3027.81,2076.03
3047.71,2039.64
3067.61,2003.25
3087.52,1969.29
3107.42,1935.5
3127.33,1901.72
3147.23,1869.88
3167.13,1838.22
3187.04,1806.56
3206.94,1777.06
3226.85,1747.93
3246.75,1718.8
3266.65,1690.71
3286.56,1663.11
3306.46,1635.5
3326.37,1609.1
3346.27,1583.82
3366.17,1558.54
3386.08,1533.64
3405.98,1509.83
3425.89,1486.02
3445.79,1462.21
3465.69,1440.22
3485.6,1418.35
3505.5,1396.48
3525.41,1375.16
3545.31,1354.34
3565.21,1333.53
3585.12,1312.89
3605.02,1293.7
3624.92,1274.51
3644.83,1255.31
3664.73,1237.03
3684.64,1219.37
3704.54,1201.71
3724.45,1184.05
3744.35,1167.27
3764.25,1150.51
3784.16,1133.75
3804.06,1117.35
3823.96,1101.79
3843.87,1086.23
3863.77,1070.67
3883.68,1055.81
3903.58,1041.45
3923.48,1027.09
3943.39,1012.73
3963.29,998.765
3983.2,984.925
4003.1,971.223
4023,958.269
4042.91,945.632
4062.81,933.03
4082.72,920.428
4102.62,907.826
4122.52,896.068
4142.43,884.373
4162.33,872.679
4182.24,860.984
4202.14,849.949
4222.04,838.978
4241.95,828.008
4261.85,817.037
4281.76,806.628
4301.66,796.368
4321.56,786.107
4341.47,775.847
4361.37,766.087
4381.28,756.633
4401.18,747.178
4421.08,737.723
4440.99,728.49
4460.89,719.667
4480.8,710.843
4500.7,702.019
4520.6,693.195
4540.51,684.871
4560.41,676.557
4580.32,668.242
4600.22,659.927
4620.12,652.014
4640.03,644.418
4659.93,636.821
4679.84,629.224
4699.74,621.644
4719.64,614.486
4739.55,607.329
4759.45,600.171
4779.36,593.013
4799.26,586.083
4819.16,579.473
4839.07,572.863
4858.97,566.254
4878.88,559.644
4898.78,553.318
4918.68,547.119
4938.59,540.92
4958.49,534.72
4978.4,528.521
4998.3,522.673
5018.2,516.986
5038.11,511.312
5058.01,505.637
5077.92,499.963
5097.82,494.618
5117.72,489.275
5137.63,483.932
5157.53,478.589
5177.44,473.254
5197.34,468.278
5217.24,463.302
5237.15,458.326
5257.05,453.35
5276.96,448.374
5296.86,443.732
5316.76,439.109
5336.67,434.486
5356.57,429.863
5376.48,425.239
5396.38,420.901
5416.28,416.646
5436.19,412.392
5456.09,408.137
5476,403.882
5495.9,399.745
5515.8,395.755
5535.71,391.764
5555.61,387.773
5575.52,383.783
5595.42,379.811
5615.32,376.092
5635.23,372.372
5655.13,368.653
5675.04,364.933
5694.94,361.214
5714.84,357.668
5734.75,354.241
5754.65,350.814
5774.55,347.387
5794.46,343.96
5814.36,340.533
5834.27,337.31
5854.17,334.094
5874.07,330.878
5893.98,327.661
5913.88,324.445
5933.79,321.292
5953.69,318.293
5973.59,315.295
5993.5,312.296
6013.4,309.334
6033.31,306.39
6053.21,303.54
6073.11,300.798
6093.02,298.056
6112.92,295.315
6132.83,292.573
6152.73,289.831
6172.63,287.169
6192.54,284.59
6212.44,282.011
6232.35,279.432
6252.25,276.853
6272.15,274.274
6292.06,271.782
6311.96,269.393
6331.87,267.003
6351.77,264.614
6371.67,262.225
