500,2707.56
519.904,2644.27
539.808,2580.98
559.712,2517.69
579.616,2454.4
599.52,2391.11
619.424,2327.82
639.328,2264.53
659.232,2201.24
679.136,2137.95
699.04,2074.66
718.944,2011.36
738.848,1948.07
758.752,1884.78
778.656,1821.49
798.56,1758.2
818.464,1694.91
838.368,1631.62
858.272,1568.33
878.176,1505.04
898.08,1441.75
917.984,1378.46
937.888,1315.16
957.792,1251.87
977.696,1188.58
997.599,1125.29
1017.5,1062
1037.41,1002.84
1057.31,947.011
1077.22,896.557
1097.12,848.958
1117.02,803.826
1136.93,762.664
1156.83,725.03
1176.74,688.862
1196.64,655.015
1216.54,623.954
1236.45,593.47
1256.35,565.789
1276.26,540.262
1296.16,515.908
1316.06,492.885
1335.97,471.363
1355.87,450.922
1375.78,431.323
1395.68,413.078
1415.58,396.214
1435.49,379.628
1455.39,364.032
1475.3,349.282
1495.2,335.537
1515.1,322.824
1535.01,310.285
1554.91,297.982
1574.81,286.953
1594.72,276.318
1614.62,266.079
1634.53,256.466
1654.43,247.151
1674.33,238.309
1694.24,229.872
1714.14,221.82
1734.05,214.086
1753.95,206.577
1773.85,199.758
1793.76,193.124
1813.66,186.727
1833.57,180.569
1853.47,174.523
1873.37,168.948
1893.28,163.467
1913.18,158.413
1933.09,153.442
1952.99,148.715
1972.89,144.122
1992.8,139.779
2012.7,135.498
2032.61,131.561
2052.51,127.716
2072.41,123.995
2092.32,120.361
2112.22,116.848
2132.13,113.483
2152.03,110.331
2171.93,107.232
2191.84,104.256
2211.74,101.325
2231.65,98.5896
2251.55,95.8603
2271.45,93.3382
2291.36,90.8161
2311.26,88.456
2331.17,86.1322
2351.07,83.9108
2370.97,81.7712
2390.88,79.6709
2410.78,77.692
2430.69,75.7131
2450.59,73.836
2470.49,71.9723
2490.4,70.2034
2510.3,68.5211
2530.21,66.8447
2550.11,65.2579
2570.01,63.6711
2589.92,62.1764
2609.82,60.7435
2629.73,59.3134
2649.63,57.9577
2669.53,56.602
2689.44,55.2968
2709.34,54.0476
2729.25,52.7984
2749.15,51.6479
2769.05,50.5133
2788.96,49.3889
2808.86,48.3227
2828.77,47.2564
2848.67,46.2317
2868.57,45.2606
2888.48,44.2896
2908.38,43.364
2928.29,42.4662
2948.19,41.5683
2968.09,40.7081
2988,39.86
3007.9,39.0263
3027.81,38.2505
3047.71,37.4789
3067.61,36.7074
3087.52,35.9936
3107.42,35.2842
3127.33,34.5747
3147.23,33.9091
3167.13,33.2476
3187.04,32.5861
3206.94,31.9757
3226.85,31.3742
3246.75,30.7728
3266.65,30.1954
3286.56,29.6291
3306.46,29.0628
3326.37,28.5233
3346.27,28.0084
3366.17,27.4936
3386.08,26.9874
3405.98,26.5065
3425.89,26.0256
3445.79,25.5447
3465.69,25.1042
3485.6,24.6664
3505.5,24.2285
3525.41,23.8058
3545.31,23.3969
3565.21,22.9881
3585.12,22.5827
3605.02,22.2066
3624.92,21.8304
3644.83,21.4543
3664.73,21.0965
3684.64,20.7513
3704.54,20.4061
3724.45,20.061
3744.35,19.7401
3764.25,19.4199
3784.16,19.0997
3804.06,18.7868
3823.96,18.4909
3843.87,18.195
3863.77,17.899
3883.68,17.6172
3903.58,17.3452
3923.48,17.0733
3943.39,16.8013
3963.29,16.542
3983.2,16.2865
4003.1,16.0324
4023,15.7864
4042.91,15.5543
4062.81,15.3238
4082.72,15.0934
4102.62,14.8629
4122.52,14.6465
4142.43,14.4312
4162.33,14.2159
4182.24,14.0006
4202.14,13.8011
4222.04,13.603
4241.95,13.405
4261.85,13.2069
4281.76,13.0202
