 ****************** Start WS v. 1.5 at 24-Sep-12 18:16:16 ******************
 
 multi none revert,0,0,0,0,0,0
 energy   5.300 GeV   current 250.0 mA
 period  12.000  cm   N        49.0      Kx      0.000      Ky      9.000
 emin     500.0  eV   emax 100000.0 eV   ne       5000
 d       20.000   m   xpc     1.000 mm   ypc     0.500 mm
 xps      0.500  mm   yps     0.250 mm   nxp        10      nyp        10
 
 b0       0.803   T   ec0    15.005  keV
 e1        53.6  eV   l1    231.466  A
 ptot   16855.5   W   pd      210.2  W/mm^2
 
 Flux through   0.500 mm x  0.250 mm pinhole at  1.000 mm,  0.500 mm @ 20.000 m:
 Integrated flux   1.202E+16 ph/s
 Integrated power       23.1 W
 
 Energy(eV)   Flux(ph/s/0.1%bw)   p1      p2      p3      p4
  24444.489   3.040511E+12     0.907   0.000   0.000   0.093
  24464.393   3.038268E+12     0.907   0.000   0.000   0.093
  24484.297   3.036026E+12     0.907   0.000   0.000   0.093
  24504.201   3.033783E+12     0.907   0.000   0.000   0.093
  24524.105   3.031541E+12     0.907   0.000   0.000   0.093
  24544.009   3.029298E+12     0.907   0.000   0.000   0.093
  24563.913   3.027056E+12     0.907   0.000   0.000   0.093
  24583.817   3.024813E+12     0.907   0.000   0.000   0.093
  24603.721   3.022570E+12     0.907   0.000   0.000   0.093
  24623.625   3.020328E+12     0.907   0.000   0.000   0.093
  24643.529   3.018085E+12     0.907   0.000   0.000   0.093
  24663.433   3.015843E+12     0.907   0.000   0.000   0.093
  24683.337   3.013600E+12     0.907   0.000   0.000   0.093
  24703.241   3.011358E+12     0.907   0.000   0.000   0.093
  24723.145   3.009116E+12     0.907   0.000   0.000   0.093
  24743.049   3.006873E+12     0.907   0.000   0.000   0.093
  24762.953   3.004631E+12     0.907   0.000   0.000   0.093
  24782.857   3.002389E+12     0.907   0.000   0.000   0.093
  24802.761   3.000146E+12     0.907   0.000   0.000   0.093
  24822.665   2.997904E+12     0.907   0.000   0.000   0.093
  24842.569   2.995662E+12     0.907   0.000   0.000   0.093
  24862.472   2.993420E+12     0.907   0.000   0.000   0.093
  24882.376   2.991178E+12     0.907   0.000   0.000   0.093
  24902.280   2.988937E+12     0.907   0.000   0.000   0.093
  24922.184   2.986695E+12     0.907   0.000   0.000   0.093
  24942.088   2.984453E+12     0.907   0.000   0.000   0.093
  24961.992   2.982212E+12     0.907   0.000   0.000   0.093
  24981.896   2.979970E+12     0.907   0.000   0.000   0.093
  25001.800   2.977729E+12     0.907   0.000   0.000   0.093
  25021.704   2.975488E+12     0.907   0.000   0.000   0.093
  25041.608   2.973247E+12     0.907   0.000   0.000   0.093
  25061.512   2.971006E+12     0.907   0.000   0.000   0.093
  25081.416   2.968765E+12     0.907   0.000   0.000   0.093
  25101.320   2.966524E+12     0.907   0.000   0.000   0.093
  25121.224   2.964284E+12     0.907   0.000   0.000   0.093
  25141.128   2.962043E+12     0.907   0.000   0.000   0.093
  25161.032   2.959803E+12     0.907   0.000   0.000   0.093
  25180.936   2.957563E+12     0.907   0.000   0.000   0.093
  25200.840   2.955323E+12     0.907   0.000   0.000   0.093
  25220.744   2.953083E+12     0.907   0.000   0.000   0.093
  25240.648   2.950843E+12     0.906   0.000   0.000   0.094
  25260.552   2.948604E+12     0.906   0.000   0.000   0.094
  25280.456   2.946365E+12     0.906   0.000   0.000   0.094
  25300.360   2.944126E+12     0.906   0.000   0.000   0.094
  25320.264   2.941887E+12     0.906   0.000   0.000   0.094
  25340.168   2.939648E+12     0.906   0.000   0.000   0.094
  25360.072   2.937409E+12     0.906   0.000   0.000   0.094
  25379.976   2.935171E+12     0.906   0.000   0.000   0.094
  25399.880   2.932933E+12     0.906   0.000   0.000   0.094
  25419.784   2.930695E+12     0.906   0.000   0.000   0.094
  25439.688   2.928457E+12     0.906   0.000   0.000   0.094
  25459.592   2.926219E+12     0.906   0.000   0.000   0.094
  25479.496   2.923982E+12     0.906   0.000   0.000   0.094
  25499.400   2.921745E+12     0.906   0.000   0.000   0.094
  25519.304   2.919508E+12     0.906   0.000   0.000   0.094
  25539.208   2.917271E+12     0.906   0.000   0.000   0.094
  25559.112   2.915035E+12     0.906   0.000   0.000   0.094
  25579.016   2.912799E+12     0.906   0.000   0.000   0.094
  25598.920   2.910563E+12     0.906   0.000   0.000   0.094
  25618.824   2.908327E+12     0.906   0.000   0.000   0.094
  25638.728   2.906092E+12     0.906   0.000   0.000   0.094
  25658.632   2.903856E+12     0.906   0.000   0.000   0.094
  25678.536   2.901622E+12     0.906   0.000   0.000   0.094
  25698.440   2.899387E+12     0.906   0.000   0.000   0.094
  25718.344   2.897152E+12     0.906   0.000   0.000   0.094
  25738.248   2.894918E+12     0.906   0.000   0.000   0.094
  25758.152   2.892684E+12     0.906   0.000   0.000   0.094
  25778.056   2.890451E+12     0.906   0.000   0.000   0.094
  25797.960   2.888218E+12     0.906   0.000   0.000   0.094
  25817.864   2.885985E+12     0.906   0.000   0.000   0.094
  25837.768   2.883752E+12     0.906   0.000   0.000   0.094
  25857.672   2.881520E+12     0.906   0.000   0.000   0.094
  25877.576   2.879287E+12     0.906   0.000   0.000   0.094
  25897.479   2.877056E+12     0.906   0.000   0.000   0.094
  25917.383   2.874824E+12     0.906   0.000   0.000   0.094
  25937.287   2.872593E+12     0.906   0.000   0.000   0.094
  25957.191   2.870362E+12     0.906   0.000   0.000   0.094
  25977.095   2.868132E+12     0.906   0.000   0.000   0.094
  25996.999   2.865901E+12     0.906   0.000   0.000   0.094
  26016.903   2.863671E+12     0.906   0.000   0.000   0.094
  26036.807   2.861442E+12     0.906   0.000   0.000   0.094
  26056.711   2.859213E+12     0.906   0.000   0.000   0.094
  26076.615   2.856984E+12     0.906   0.000   0.000   0.094
  26096.519   2.854755E+12     0.906   0.000   0.000   0.094
  26116.423   2.852527E+12     0.906   0.000   0.000   0.094
  26136.327   2.850299E+12     0.906   0.000   0.000   0.094
  26156.231   2.848072E+12     0.906   0.000   0.000   0.094
  26176.135   2.845845E+12     0.906   0.000   0.000   0.094
  26196.039   2.843618E+12     0.906   0.000   0.000   0.094
  26215.943   2.841392E+12     0.906   0.000   0.000   0.094
  26235.847   2.839166E+12     0.906   0.000   0.000   0.094
  26255.751   2.836940E+12     0.906   0.000   0.000   0.094
  26275.655   2.834715E+12     0.906   0.000   0.000   0.094
  26295.559   2.832490E+12     0.906   0.000   0.000   0.094
  26315.463   2.830265E+12     0.906   0.000   0.000   0.094
  26335.367   2.828041E+12     0.906   0.000   0.000   0.094
  26355.271   2.825818E+12     0.906   0.000   0.000   0.094
  26375.175   2.823594E+12     0.906   0.000   0.000   0.094
  26395.079   2.821372E+12     0.906   0.000   0.000   0.094
  26414.983   2.819149E+12     0.906   0.000   0.000   0.094
  26434.887   2.816927E+12     0.906   0.000   0.000   0.094
  26454.791   2.814705E+12     0.906   0.000   0.000   0.094
  26474.695   2.812484E+12     0.906   0.000   0.000   0.094
  26494.599   2.810263E+12     0.906   0.000   0.000   0.094
  26514.503   2.808043E+12     0.906   0.000   0.000   0.094
  26534.407   2.805823E+12     0.906   0.000   0.000   0.094
  26554.311   2.803603E+12     0.906   0.000   0.000   0.094
  26574.215   2.801384E+12     0.906   0.000   0.000   0.094
  26594.119   2.799166E+12     0.906   0.000   0.000   0.094
  26614.023   2.796948E+12     0.906   0.000   0.000   0.094
  26633.927   2.794730E+12     0.906   0.000   0.000   0.094
  26653.831   2.792512E+12     0.906   0.000   0.000   0.094
  26673.735   2.790296E+12     0.906   0.000   0.000   0.094
  26693.639   2.788079E+12     0.906   0.000   0.000   0.094
  26713.543   2.785863E+12     0.906   0.000   0.000   0.094
  26733.447   2.783648E+12     0.906   0.000   0.000   0.094
  26753.351   2.781433E+12     0.906   0.000   0.000   0.094
  26773.255   2.779218E+12     0.906   0.000   0.000   0.094
  26793.159   2.777004E+12     0.906   0.000   0.000   0.094
  26813.063   2.774791E+12     0.906   0.000   0.000   0.094
  26832.967   2.772578E+12     0.906   0.000   0.000   0.094
  26852.871   2.770365E+12     0.906   0.000   0.000   0.094
  26872.775   2.768153E+12     0.906   0.000   0.000   0.094
  26892.679   2.765941E+12     0.906   0.000   0.000   0.094
  26912.583   2.763730E+12     0.905   0.000   0.000   0.095
  26932.486   2.761520E+12     0.905   0.000   0.000   0.095
  26952.390   2.759309E+12     0.905   0.000   0.000   0.095
  26972.294   2.757100E+12     0.905   0.000   0.000   0.095
  26992.198   2.754891E+12     0.905   0.000   0.000   0.095
  27012.102   2.752682E+12     0.905   0.000   0.000   0.095
  27032.006   2.750474E+12     0.905   0.000   0.000   0.095
  27051.910   2.748266E+12     0.905   0.000   0.000   0.095
  27071.814   2.746059E+12     0.905   0.000   0.000   0.095
  27091.718   2.743853E+12     0.905   0.000   0.000   0.095
  27111.622   2.741647E+12     0.905   0.000   0.000   0.095
  27131.526   2.739442E+12     0.905   0.000   0.000   0.095
  27151.430   2.737237E+12     0.905   0.000   0.000   0.095
  27171.334   2.735032E+12     0.905   0.000   0.000   0.095
  27191.238   2.732828E+12     0.905   0.000   0.000   0.095
  27211.142   2.730625E+12     0.905   0.000   0.000   0.095
  27231.046   2.728422E+12     0.905   0.000   0.000   0.095
  27250.950   2.726220E+12     0.905   0.000   0.000   0.095
  27270.854   2.724019E+12     0.905   0.000   0.000   0.095
  27290.758   2.721818E+12     0.905   0.000   0.000   0.095
  27310.662   2.719617E+12     0.905   0.000   0.000   0.095
  27330.566   2.717417E+12     0.905   0.000   0.000   0.095
  27350.470   2.715218E+12     0.905   0.000   0.000   0.095
  27370.374   2.713019E+12     0.905   0.000   0.000   0.095
  27390.278   2.710821E+12     0.905   0.000   0.000   0.095
  27410.182   2.708623E+12     0.905   0.000   0.000   0.095
  27430.086   2.706426E+12     0.905   0.000   0.000   0.095
  27449.990   2.704230E+12     0.905   0.000   0.000   0.095
  27469.894   2.702034E+12     0.905   0.000   0.000   0.095
  27489.798   2.699839E+12     0.905   0.000   0.000   0.095
  27509.702   2.697644E+12     0.905   0.000   0.000   0.095
  27529.606   2.695450E+12     0.905   0.000   0.000   0.095
  27549.510   2.693256E+12     0.905   0.000   0.000   0.095
  27569.414   2.691064E+12     0.905   0.000   0.000   0.095
  27589.318   2.688871E+12     0.905   0.000   0.000   0.095
  27609.222   2.686680E+12     0.905   0.000   0.000   0.095
  27629.126   2.684489E+12     0.905   0.000   0.000   0.095
  27649.030   2.682298E+12     0.905   0.000   0.000   0.095
  27668.934   2.680108E+12     0.905   0.000   0.000   0.095
  27688.838   2.677919E+12     0.905   0.000   0.000   0.095
  27708.742   2.675731E+12     0.905   0.000   0.000   0.095
  27728.646   2.673543E+12     0.905   0.000   0.000   0.095
  27748.550   2.671355E+12     0.905   0.000   0.000   0.095
  27768.454   2.669169E+12     0.905   0.000   0.000   0.095
  27788.358   2.666983E+12     0.905   0.000   0.000   0.095
  27808.262   2.664797E+12     0.905   0.000   0.000   0.095
  27828.166   2.662612E+12     0.905   0.000   0.000   0.095
  27848.070   2.660428E+12     0.905   0.000   0.000   0.095
  27867.974   2.658245E+12     0.905   0.000   0.000   0.095
  27887.878   2.656062E+12     0.905   0.000   0.000   0.095
  27907.782   2.653880E+12     0.905   0.000   0.000   0.095
  27927.686   2.651698E+12     0.905   0.000   0.000   0.095
  27947.590   2.649518E+12     0.905   0.000   0.000   0.095
  27967.493   2.647337E+12     0.905   0.000   0.000   0.095
  27987.397   2.645158E+12     0.905   0.000   0.000   0.095
  28007.301   2.642979E+12     0.905   0.000   0.000   0.095
  28027.205   2.640801E+12     0.905   0.000   0.000   0.095
  28047.109   2.638623E+12     0.905   0.000   0.000   0.095
  28067.013   2.636447E+12     0.905   0.000   0.000   0.095
  28086.917   2.634270E+12     0.905   0.000   0.000   0.095
  28106.821   2.632095E+12     0.905   0.000   0.000   0.095
  28126.725   2.629920E+12     0.905   0.000   0.000   0.095
  28146.629   2.627746E+12     0.905   0.000   0.000   0.095
  28166.533   2.625573E+12     0.905   0.000   0.000   0.095
  28186.437   2.623400E+12     0.905   0.000   0.000   0.095
  28206.341   2.621228E+12     0.905   0.000   0.000   0.095
  28226.245   2.619057E+12     0.905   0.000   0.000   0.095
  28246.149   2.616886E+12     0.905   0.000   0.000   0.095
  28266.053   2.614716E+12     0.905   0.000   0.000   0.095
  28285.957   2.612547E+12     0.905   0.000   0.000   0.095
  28305.861   2.610379E+12     0.905   0.000   0.000   0.095
  28325.765   2.608211E+12     0.905   0.000   0.000   0.095
  28345.669   2.606044E+12     0.905   0.000   0.000   0.095
  28365.573   2.603877E+12     0.905   0.000   0.000   0.095
  28385.477   2.601712E+12     0.905   0.000   0.000   0.095
  28405.381   2.599547E+12     0.905   0.000   0.000   0.095
  28425.285   2.597383E+12     0.905   0.000   0.000   0.095
  28445.189   2.595219E+12     0.905   0.000   0.000   0.095
  28465.093   2.593057E+12     0.905   0.000   0.000   0.095
  28484.997   2.590895E+12     0.905   0.000   0.000   0.095
  28504.901   2.588733E+12     0.905   0.000   0.000   0.095
  28524.805   2.586573E+12     0.905   0.000   0.000   0.095
  28544.709   2.584413E+12     0.905   0.000   0.000   0.095
  28564.613   2.582254E+12     0.905   0.000   0.000   0.095
  28584.517   2.580096E+12     0.905   0.000   0.000   0.095
  28604.421   2.577938E+12     0.905   0.000   0.000   0.095
  28624.325   2.575782E+12     0.905   0.000   0.000   0.095
  28644.229   2.573626E+12     0.905   0.000   0.000   0.095
  28664.133   2.571470E+12     0.905   0.000   0.000   0.095
  28684.037   2.569316E+12     0.905   0.000   0.000   0.095
  28703.941   2.567162E+12     0.905   0.000   0.000   0.095
  28723.845   2.565009E+12     0.905   0.000   0.000   0.095
  28743.749   2.562857E+12     0.905   0.000   0.000   0.095
  28763.653   2.560706E+12     0.905   0.000   0.000   0.095
  28783.557   2.558555E+12     0.904   0.000   0.000   0.096
  28803.461   2.556405E+12     0.904   0.000   0.000   0.096
  28823.365   2.554256E+12     0.904   0.000   0.000   0.096
  28843.269   2.552108E+12     0.904   0.000   0.000   0.096
  28863.173   2.549960E+12     0.904   0.000   0.000   0.096
  28883.077   2.547814E+12     0.904   0.000   0.000   0.096
  28902.981   2.545668E+12     0.904   0.000   0.000   0.096
  28922.885   2.543522E+12     0.904   0.000   0.000   0.096
  28942.789   2.541378E+12     0.904   0.000   0.000   0.096
  28962.693   2.539234E+12     0.904   0.000   0.000   0.096
  28982.597   2.537092E+12     0.904   0.000   0.000   0.096
  29002.501   2.534950E+12     0.904   0.000   0.000   0.096
  29022.404   2.532808E+12     0.904   0.000   0.000   0.096
  29042.308   2.530668E+12     0.904   0.000   0.000   0.096
  29062.212   2.528528E+12     0.904   0.000   0.000   0.096
  29082.116   2.526390E+12     0.904   0.000   0.000   0.096
  29102.020   2.524252E+12     0.904   0.000   0.000   0.096
  29121.924   2.522115E+12     0.904   0.000   0.000   0.096
  29141.828   2.519978E+12     0.904   0.000   0.000   0.096
  29161.732   2.517843E+12     0.904   0.000   0.000   0.096
  29181.636   2.515708E+12     0.904   0.000   0.000   0.096
  29201.540   2.513574E+12     0.904   0.000   0.000   0.096
  29221.444   2.511441E+12     0.904   0.000   0.000   0.096
  29241.348   2.509309E+12     0.904   0.000   0.000   0.096
  29261.252   2.507177E+12     0.904   0.000   0.000   0.096
  29281.156   2.505047E+12     0.904   0.000   0.000   0.096
  29301.060   2.502917E+12     0.904   0.000   0.000   0.096
  29320.964   2.500788E+12     0.904   0.000   0.000   0.096
  29340.868   2.498660E+12     0.904   0.000   0.000   0.096
  29360.772   2.496533E+12     0.904   0.000   0.000   0.096
  29380.676   2.494407E+12     0.904   0.000   0.000   0.096
  29400.580   2.492281E+12     0.904   0.000   0.000   0.096
  29420.484   2.490156E+12     0.904   0.000   0.000   0.096
  29440.388   2.488032E+12     0.904   0.000   0.000   0.096
  29460.292   2.485910E+12     0.904   0.000   0.000   0.096
  29480.196   2.483787E+12     0.904   0.000   0.000   0.096
  29500.100   2.481666E+12     0.904   0.000   0.000   0.096
  29520.004   2.479546E+12     0.904   0.000   0.000   0.096
  29539.908   2.477426E+12     0.904   0.000   0.000   0.096
  29559.812   2.475307E+12     0.904   0.000   0.000   0.096
  29579.716   2.473190E+12     0.904   0.000   0.000   0.096
  29599.620   2.471073E+12     0.904   0.000   0.000   0.096
  29619.524   2.468956E+12     0.904   0.000   0.000   0.096
  29639.428   2.466841E+12     0.904   0.000   0.000   0.096
  29659.332   2.464727E+12     0.904   0.000   0.000   0.096
  29679.236   2.462613E+12     0.904   0.000   0.000   0.096
  29699.140   2.460501E+12     0.904   0.000   0.000   0.096
  29719.044   2.458389E+12     0.904   0.000   0.000   0.096
  29738.948   2.456278E+12     0.904   0.000   0.000   0.096
  29758.852   2.454168E+12     0.904   0.000   0.000   0.096
  29778.756   2.452059E+12     0.904   0.000   0.000   0.096
  29798.660   2.449951E+12     0.904   0.000   0.000   0.096
  29818.564   2.447844E+12     0.904   0.000   0.000   0.096
  29838.468   2.445737E+12     0.904   0.000   0.000   0.096
  29858.372   2.443632E+12     0.904   0.000   0.000   0.096
  29878.276   2.441527E+12     0.904   0.000   0.000   0.096
  29898.180   2.439423E+12     0.904   0.000   0.000   0.096
  29918.084   2.437320E+12     0.904   0.000   0.000   0.096
  29937.988   2.435218E+12     0.904   0.000   0.000   0.096
  29957.892   2.433117E+12     0.904   0.000   0.000   0.096
  29977.796   2.431017E+12     0.904   0.000   0.000   0.096
  29997.700   2.428918E+12     0.904   0.000   0.000   0.096
  30017.604   2.426820E+12     0.904   0.000   0.000   0.096
  30037.508   2.424722E+12     0.904   0.000   0.000   0.096
  30057.411   2.422626E+12     0.904   0.000   0.000   0.096
  30077.315   2.420530E+12     0.904   0.000   0.000   0.096
  30097.219   2.418435E+12     0.904   0.000   0.000   0.096
  30117.123   2.416342E+12     0.904   0.000   0.000   0.096
  30137.027   2.414249E+12     0.904   0.000   0.000   0.096
  30156.931   2.412157E+12     0.904   0.000   0.000   0.096
  30176.835   2.410066E+12     0.904   0.000   0.000   0.096
  30196.739   2.407976E+12     0.904   0.000   0.000   0.096
  30216.643   2.405887E+12     0.904   0.000   0.000   0.096
  30236.547   2.403798E+12     0.904   0.000   0.000   0.096
  30256.451   2.401711E+12     0.904   0.000   0.000   0.096
  30276.355   2.399625E+12     0.904   0.000   0.000   0.096
  30296.259   2.397539E+12     0.904   0.000   0.000   0.096
  30316.163   2.395455E+12     0.904   0.000   0.000   0.096
  30336.067   2.393371E+12     0.904   0.000   0.000   0.096
  30355.971   2.391289E+12     0.904   0.000   0.000   0.096
  30375.875   2.389207E+12     0.904   0.000   0.000   0.096
  30395.779   2.387126E+12     0.904   0.000   0.000   0.096
  30415.683   2.385047E+12     0.904   0.000   0.000   0.096
  30435.587   2.382968E+12     0.904   0.000   0.000   0.096
  30455.491   2.380890E+12     0.904   0.000   0.000   0.096
  30475.395   2.378813E+12     0.904   0.000   0.000   0.096
  30495.299   2.376737E+12     0.904   0.000   0.000   0.096
  30515.203   2.374662E+12     0.904   0.000   0.000   0.096
  30535.107   2.372588E+12     0.904   0.000   0.000   0.096
  30555.011   2.370515E+12     0.904   0.000   0.000   0.096
  30574.915   2.368443E+12     0.904   0.000   0.000   0.096
  30594.819   2.366371E+12     0.904   0.000   0.000   0.096
  30614.723   2.364301E+12     0.904   0.000   0.000   0.096
  30634.627   2.362232E+12     0.904   0.000   0.000   0.096
  30654.531   2.360164E+12     0.904   0.000   0.000   0.096
  30674.435   2.358096E+12     0.904   0.000   0.000   0.096
  30694.339   2.356030E+12     0.904   0.000   0.000   0.096
  30714.243   2.353964E+12     0.904   0.000   0.000   0.096
  30734.147   2.351900E+12     0.904   0.000   0.000   0.096
  30754.051   2.349837E+12     0.904   0.000   0.000   0.096
  30773.955   2.347774E+12     0.904   0.000   0.000   0.096
  30793.859   2.345713E+12     0.904   0.000   0.000   0.096
  30813.763   2.343652E+12     0.904   0.000   0.000   0.096
  30833.667   2.341593E+12     0.904   0.000   0.000   0.096
  30853.571   2.339534E+12     0.903   0.000   0.000   0.097
  30873.475   2.337476E+12     0.903   0.000   0.000   0.097
  30893.379   2.335420E+12     0.903   0.000   0.000   0.097
  30913.283   2.333364E+12     0.903   0.000   0.000   0.097
  30933.187   2.331310E+12     0.903   0.000   0.000   0.097
  30953.091   2.329256E+12     0.903   0.000   0.000   0.097
  30972.995   2.327203E+12     0.903   0.000   0.000   0.097
  30992.899   2.325152E+12     0.903   0.000   0.000   0.097
  31012.803   2.323101E+12     0.903   0.000   0.000   0.097
  31032.707   2.321052E+12     0.903   0.000   0.000   0.097
  31052.611   2.319003E+12     0.903   0.000   0.000   0.097
  31072.515   2.316955E+12     0.903   0.000   0.000   0.097
  31092.418   2.314909E+12     0.903   0.000   0.000   0.097
  31112.322   2.312863E+12     0.903   0.000   0.000   0.097
  31132.226   2.310818E+12     0.903   0.000   0.000   0.097
  31152.130   2.308775E+12     0.903   0.000   0.000   0.097
  31172.034   2.306732E+12     0.903   0.000   0.000   0.097
  31191.938   2.304691E+12     0.903   0.000   0.000   0.097
  31211.842   2.302650E+12     0.903   0.000   0.000   0.097
  31231.746   2.300610E+12     0.903   0.000   0.000   0.097
  31251.650   2.298572E+12     0.903   0.000   0.000   0.097
  31271.554   2.296534E+12     0.903   0.000   0.000   0.097
  31291.458   2.294498E+12     0.903   0.000   0.000   0.097
  31311.362   2.292462E+12     0.903   0.000   0.000   0.097
  31331.266   2.290428E+12     0.903   0.000   0.000   0.097
  31351.170   2.288394E+12     0.903   0.000   0.000   0.097
  31371.074   2.286362E+12     0.903   0.000   0.000   0.097
  31390.978   2.284330E+12     0.903   0.000   0.000   0.097
  31410.882   2.282300E+12     0.903   0.000   0.000   0.097
  31430.786   2.280270E+12     0.903   0.000   0.000   0.097
  31450.690   2.278242E+12     0.903   0.000   0.000   0.097
  31470.594   2.276215E+12     0.903   0.000   0.000   0.097
  31490.498   2.274188E+12     0.903   0.000   0.000   0.097
  31510.402   2.272163E+12     0.903   0.000   0.000   0.097
  31530.306   2.270139E+12     0.903   0.000   0.000   0.097
  31550.210   2.268116E+12     0.903   0.000   0.000   0.097
  31570.114   2.266094E+12     0.903   0.000   0.000   0.097
  31590.018   2.264072E+12     0.903   0.000   0.000   0.097
  31609.922   2.262052E+12     0.903   0.000   0.000   0.097
  31629.826   2.260033E+12     0.903   0.000   0.000   0.097
  31649.730   2.258015E+12     0.903   0.000   0.000   0.097
  31669.634   2.255998E+12     0.903   0.000   0.000   0.097
  31689.538   2.253982E+12     0.903   0.000   0.000   0.097
  31709.442   2.251968E+12     0.903   0.000   0.000   0.097
  31729.346   2.249954E+12     0.903   0.000   0.000   0.097
  31749.250   2.247941E+12     0.903   0.000   0.000   0.097
  31769.154   2.245929E+12     0.903   0.000   0.000   0.097
  31789.058   2.243919E+12     0.903   0.000   0.000   0.097
  31808.962   2.241909E+12     0.903   0.000   0.000   0.097
  31828.866   2.239900E+12     0.903   0.000   0.000   0.097
  31848.770   2.237893E+12     0.903   0.000   0.000   0.097
  31868.674   2.235886E+12     0.903   0.000   0.000   0.097
  31888.578   2.233881E+12     0.903   0.000   0.000   0.097
  31908.482   2.231877E+12     0.903   0.000   0.000   0.097
  31928.386   2.229873E+12     0.903   0.000   0.000   0.097
  31948.290   2.227871E+12     0.903   0.000   0.000   0.097
  31968.194   2.225870E+12     0.903   0.000   0.000   0.097
  31988.098   2.223870E+12     0.903   0.000   0.000   0.097
  32008.002   2.221871E+12     0.903   0.000   0.000   0.097
  32027.906   2.219873E+12     0.903   0.000   0.000   0.097
  32047.810   2.217876E+12     0.903   0.000   0.000   0.097
  32067.714   2.215880E+12     0.903   0.000   0.000   0.097
  32087.618   2.213885E+12     0.903   0.000   0.000   0.097
  32107.522   2.211892E+12     0.903   0.000   0.000   0.097
  32127.425   2.209899E+12     0.903   0.000   0.000   0.097
  32147.329   2.207908E+12     0.903   0.000   0.000   0.097
  32167.233   2.205917E+12     0.903   0.000   0.000   0.097
  32187.137   2.203928E+12     0.903   0.000   0.000   0.097
  32207.041   2.201939E+12     0.903   0.000   0.000   0.097
  32226.945   2.199952E+12     0.903   0.000   0.000   0.097
  32246.849   2.197966E+12     0.903   0.000   0.000   0.097
  32266.753   2.195981E+12     0.903   0.000   0.000   0.097
  32286.657   2.193997E+12     0.903   0.000   0.000   0.097
  32306.561   2.192014E+12     0.903   0.000   0.000   0.097
  32326.465   2.190032E+12     0.903   0.000   0.000   0.097
  32346.369   2.188051E+12     0.903   0.000   0.000   0.097
  32366.273   2.186072E+12     0.903   0.000   0.000   0.097
  32386.177   2.184093E+12     0.903   0.000   0.000   0.097
  32406.081   2.182116E+12     0.903   0.000   0.000   0.097
  32425.985   2.180139E+12     0.903   0.000   0.000   0.097
  32445.889   2.178164E+12     0.903   0.000   0.000   0.097
  32465.793   2.176190E+12     0.903   0.000   0.000   0.097
  32485.697   2.174217E+12     0.903   0.000   0.000   0.097
  32505.601   2.172245E+12     0.903   0.000   0.000   0.097
  32525.505   2.170274E+12     0.903   0.000   0.000   0.097
  32545.409   2.168304E+12     0.903   0.000   0.000   0.097
  32565.313   2.166335E+12     0.903   0.000   0.000   0.097
  32585.217   2.164367E+12     0.903   0.000   0.000   0.097
  32605.121   2.162401E+12     0.903   0.000   0.000   0.097
  32625.025   2.160435E+12     0.903   0.000   0.000   0.097
  32644.929   2.158471E+12     0.903   0.000   0.000   0.097
  32664.833   2.156508E+12     0.903   0.000   0.000   0.097
  32684.737   2.154546E+12     0.903   0.000   0.000   0.097
  32704.641   2.152585E+12     0.903   0.000   0.000   0.097
  32724.545   2.150625E+12     0.903   0.000   0.000   0.097
  32744.449   2.148666E+12     0.903   0.000   0.000   0.097
  32764.353   2.146708E+12     0.903   0.000   0.000   0.097
  32784.257   2.144752E+12     0.903   0.000   0.000   0.097
  32804.161   2.142796E+12     0.903   0.000   0.000   0.097
  32824.065   2.140842E+12     0.903   0.000   0.000   0.097
  32843.969   2.138889E+12     0.903   0.000   0.000   0.097
  32863.873   2.136936E+12     0.903   0.000   0.000   0.097
  32883.777   2.134985E+12     0.903   0.000   0.000   0.097
  32903.681   2.133035E+12     0.903   0.000   0.000   0.097
  32923.585   2.131087E+12     0.903   0.000   0.000   0.097
  32943.489   2.129139E+12     0.903   0.000   0.000   0.097
  32963.393   2.127192E+12     0.903   0.000   0.000   0.097
  32983.297   2.125247E+12     0.903   0.000   0.000   0.097
  33003.201   2.123303E+12     0.903   0.000   0.000   0.097
  33023.105   2.121359E+12     0.903   0.000   0.000   0.097
  33043.009   2.119417E+12     0.903   0.000   0.000   0.097
  33062.913   2.117476E+12     0.903   0.000   0.000   0.097
  33082.817   2.115536E+12     0.903   0.000   0.000   0.097
  33102.721   2.113598E+12     0.903   0.000   0.000   0.097
  33122.625   2.111660E+12     0.903   0.000   0.000   0.097
  33142.529   2.109724E+12     0.903   0.000   0.000   0.097
  33162.432   2.107788E+12     0.903   0.000   0.000   0.097
  33182.336   2.105854E+12     0.902   0.000   0.000   0.098
  33202.240   2.103921E+12     0.902   0.000   0.000   0.098
  33222.144   2.101989E+12     0.902   0.000   0.000   0.098
  33242.048   2.100058E+12     0.902   0.000   0.000   0.098
  33261.952   2.098128E+12     0.902   0.000   0.000   0.098
  33281.856   2.096200E+12     0.902   0.000   0.000   0.098
  33301.760   2.094272E+12     0.902   0.000   0.000   0.098
  33321.664   2.092346E+12     0.902   0.000   0.000   0.098
  33341.568   2.090421E+12     0.902   0.000   0.000   0.098
  33361.472   2.088497E+12     0.902   0.000   0.000   0.098
  33381.376   2.086574E+12     0.902   0.000   0.000   0.098
  33401.280   2.084652E+12     0.902   0.000   0.000   0.098
  33421.184   2.082732E+12     0.902   0.000   0.000   0.098
  33441.088   2.080812E+12     0.902   0.000   0.000   0.098
