 ****************** Start US v. 1.9 at 07-Dec-12 12:15:18 ******************
 
 output,0,0,0,0,0,0
 energy   5.300 GeV   current 250.0 mA
 sigx     1.070  mm   sigy    0.081 mm   sigx1  0.1433 mr   sigy1  0.0135 mr
 period   2.440  cm   N          40      Kx      0.000      Ky      2.350
 emin     500.0  eV   emax 100000.0 eV   ne       4999
 d       20.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp        10      nyp        10
 mode         4       method      4      iharm       0   
 nphi        20       nalpha     15      calpha2   2.0
 nomega      64       comega    8.0      nsigma      3
 
 e1      2906.6  eV   l1      4.266  A
 ptot    4613.7   W   pd      217.5  W/mm^2
 
 
 Flux through   0.000 mm x  0.000 mm pinhole at  0.000 mm,  0.000 mm @ 20.000 m:
 Integrated flux   5.542E+04 ph/s
 Integrated power        0.0 W
 Contributing harmonics    1 to   55
 
 Energy(eV)   Flux(ph/s/0.1%bw)   p1      p2      p3      p4
  20403.981   1.435522E+01     0.974   0.000   0.000   0.026
  20423.885   1.432766E+01     0.973   0.000   0.000   0.027
  20443.789   1.410345E+01     0.973   0.000   0.000   0.027
  20463.693   1.347492E+01     0.971   0.000   0.000   0.029
  20483.597   1.320792E+01     0.971   0.000   0.000   0.029
  20503.501   1.319618E+01     0.971   0.000   0.000   0.029
  20523.405   1.301479E+01     0.970   0.000   0.000   0.030
  20543.309   1.277488E+01     0.969   0.000   0.000   0.031
  20563.213   1.269737E+01     0.969   0.000   0.000   0.031
  20583.117   1.265123E+01     0.968   0.000   0.000   0.032
  20603.021   1.251099E+01     0.968   0.000   0.000   0.032
  20622.925   1.239030E+01     0.968   0.000   0.000   0.032
  20642.829   1.235319E+01     0.967   0.000   0.000   0.033
  20662.733   1.230200E+01     0.967   0.000   0.000   0.033
  20682.637   1.221504E+01     0.967   0.000   0.000   0.033
  20702.541   1.217185E+01     0.966   0.000   0.000   0.034
  20722.444   1.216450E+01     0.966   0.000   0.000   0.034
  20742.348   1.212673E+01     0.966   0.000   0.000   0.034
  20762.252   1.207936E+01     0.966   0.000   0.000   0.034
  20782.156   1.207119E+01     0.966   0.000   0.000   0.034
  20802.060   1.207165E+01     0.966   0.000   0.000   0.034
  20821.964   1.205395E+01     0.966   0.000   0.000   0.034
  20841.868   1.204943E+01     0.966   0.000   0.000   0.034
  20861.772   1.207715E+01     0.966   0.000   0.000   0.034
  20881.676   1.210242E+01     0.966   0.000   0.000   0.034
  20901.580   1.211922E+01     0.966   0.000   0.000   0.034
  20921.484   1.216066E+01     0.967   0.000   0.000   0.033
  20941.388   1.222611E+01     0.967   0.000   0.000   0.033
  20961.292   1.230448E+01     0.967   0.000   0.000   0.033
  20981.196   1.239305E+01     0.968   0.000   0.000   0.032
  21001.100   1.248761E+01     0.968   0.000   0.000   0.032
  21021.004   1.259292E+01     0.969   0.000   0.000   0.031
  21040.908   1.270916E+01     0.969   0.000   0.000   0.031
  21060.812   1.283733E+01     0.970   0.000   0.000   0.030
  21080.716   1.297728E+01     0.970   0.000   0.000   0.030
  21100.620   1.312878E+01     0.971   0.000   0.000   0.029
  21120.524   1.329217E+01     0.972   0.000   0.000   0.028
  21140.428   1.346773E+01     0.972   0.000   0.000   0.028
  21160.332   1.365513E+01     0.973   0.000   0.000   0.027
  21180.236   1.385405E+01     0.974   0.000   0.000   0.026
  21200.140   1.406261E+01     0.974   0.000   0.000   0.026
  21220.044   1.428579E+01     0.975   0.000   0.000   0.025
  21239.948   1.452214E+01     0.976   0.000   0.000   0.024
  21259.852   1.477010E+01     0.977   0.000   0.000   0.023
  21279.756   1.502754E+01     0.977   0.000   0.000   0.023
  21299.660   1.529336E+01     0.978   0.000   0.000   0.022
  21319.564   1.556787E+01     0.979   0.000   0.000   0.021
  21339.468   1.585180E+01     0.979   0.000   0.000   0.021
  21359.372   1.614504E+01     0.980   0.000   0.000   0.020
  21379.276   1.644639E+01     0.981   0.000   0.000   0.019
  21399.180   1.675496E+01     0.981   0.000   0.000   0.019
  21419.084   1.706787E+01     0.982   0.000   0.000   0.018
  21438.988   1.739029E+01     0.982   0.000   0.000   0.018
  21458.892   1.771672E+01     0.983   0.000   0.000   0.017
  21478.796   1.804205E+01     0.983   0.000   0.000   0.017
  21498.700   1.836455E+01     0.984   0.000   0.000   0.016
  21518.604   1.868815E+01     0.984   0.000   0.000   0.016
  21538.508   1.901784E+01     0.985   0.000   0.000   0.015
  21558.412   1.935360E+01     0.985   0.000   0.000   0.015
  21578.316   1.969089E+01     0.985   0.000   0.000   0.015
  21598.220   2.002582E+01     0.986   0.000   0.000   0.014
  21618.124   2.035492E+01     0.986   0.000   0.000   0.014
  21638.028   2.068206E+01     0.986   0.000   0.000   0.014
  21657.932   2.100381E+01     0.986   0.000   0.000   0.014
  21677.836   2.131775E+01     0.986   0.000   0.000   0.014
  21697.740   2.162212E+01     0.986   0.000   0.000   0.014
  21717.644   2.191565E+01     0.986   0.000   0.000   0.014
  21737.548   2.219717E+01     0.986   0.000   0.000   0.014
  21757.451   2.246581E+01     0.986   0.000   0.000   0.014
  21777.355   2.272076E+01     0.986   0.000   0.000   0.014
  21797.259   2.296030E+01     0.986   0.000   0.000   0.014
  21817.163   2.318166E+01     0.986   0.000   0.000   0.014
  21837.067   2.337996E+01     0.986   0.000   0.000   0.014
  21856.971   2.355889E+01     0.986   0.000   0.000   0.014
  21876.875   2.371722E+01     0.986   0.000   0.000   0.014
  21896.779   2.385405E+01     0.985   0.000   0.000   0.015
  21916.683   2.396651E+01     0.985   0.000   0.000   0.015
  21936.587   2.405229E+01     0.985   0.000   0.000   0.015
  21956.491   2.411148E+01     0.984   0.000   0.000   0.016
  21976.395   2.414413E+01     0.984   0.000   0.000   0.016
  21996.299   2.414748E+01     0.984   0.000   0.000   0.016
  22016.203   2.411907E+01     0.983   0.000   0.000   0.017
  22036.107   2.406079E+01     0.983   0.000   0.000   0.017
  22056.011   2.398280E+01     0.982   0.000   0.000   0.018
  22075.915   2.388524E+01     0.981   0.000   0.000   0.019
  22095.819   2.375826E+01     0.981   0.000   0.000   0.019
  22115.723   2.358975E+01     0.980   0.000   0.000   0.020
  22135.627   2.337667E+01     0.979   0.000   0.000   0.021
  22155.531   2.312523E+01     0.978   0.000   0.000   0.022
  22175.435   2.284228E+01     0.977   0.000   0.000   0.023
  22195.339   2.253025E+01     0.976   0.000   0.000   0.024
  22215.243   2.218955E+01     0.975   0.000   0.000   0.025
  22235.147   2.182177E+01     0.974   0.000   0.000   0.026
  22255.051   2.142671E+01     0.973   0.000   0.000   0.027
  22274.955   2.101137E+01     0.972   0.000   0.000   0.028
  22294.859   2.057646E+01     0.970   0.000   0.000   0.030
  22314.763   2.012502E+01     0.969   0.000   0.000   0.031
  22334.667   1.966085E+01     0.968   0.000   0.000   0.032
  22354.571   1.918820E+01     0.966   0.000   0.000   0.034
  22374.475   1.871117E+01     0.965   0.000   0.000   0.035
  22394.379   1.823398E+01     0.963   0.000   0.000   0.037
  22414.283   1.776296E+01     0.962   0.000   0.000   0.038
  22434.187   1.730704E+01     0.960   0.000   0.000   0.040
  22454.091   1.687012E+01     0.959   0.000   0.000   0.041
  22473.995   1.646275E+01     0.957   0.000   0.000   0.043
  22493.899   1.608327E+01     0.956   0.000   0.000   0.044
  22513.803   1.573509E+01     0.954   0.000   0.000   0.046
  22533.707   1.542640E+01     0.953   0.000   0.000   0.047
  22553.611   1.516747E+01     0.952   0.000   0.000   0.048
  22573.515   1.496752E+01     0.952   0.000   0.000   0.048
  22593.419   1.483421E+01     0.951   0.000   0.000   0.049
  22613.323   1.477256E+01     0.951   0.000   0.000   0.049
  22633.227   1.479481E+01     0.951   0.000   0.000   0.049
  22653.131   1.490676E+01     0.952   0.000   0.000   0.048
  22673.035   1.511399E+01     0.953   0.000   0.000   0.047
  22692.939   1.542541E+01     0.955   0.000   0.000   0.045
  22712.843   1.584940E+01     0.956   0.000   0.000   0.044
  22732.747   1.639023E+01     0.958   0.000   0.000   0.042
  22752.651   1.704748E+01     0.960   0.000   0.000   0.040
  22772.555   1.782381E+01     0.963   0.000   0.000   0.037
  22792.458   1.872295E+01     0.965   0.000   0.000   0.035
  22812.362   1.974249E+01     0.967   0.000   0.000   0.033
  22832.266   2.088061E+01     0.970   0.000   0.000   0.030
  22852.170   2.214130E+01     0.972   0.000   0.000   0.028
  22872.074   2.351648E+01     0.974   0.000   0.000   0.026
  22891.978   2.498473E+01     0.976   0.000   0.000   0.024
  22911.882   2.652535E+01     0.977   0.000   0.000   0.023
  22931.786   2.812932E+01     0.979   0.000   0.000   0.021
  22951.690   2.976724E+01     0.980   0.000   0.000   0.020
  22971.594   3.138524E+01     0.981   0.000   0.000   0.019
  22991.498   3.294352E+01     0.982   0.000   0.000   0.018
  23011.402   3.441375E+01     0.983   0.000   0.000   0.017
  23031.306   3.573417E+01     0.984   0.000   0.000   0.016
  23051.210   3.682953E+01     0.984   0.000   0.000   0.016
  23071.114   3.766097E+01     0.985   0.000   0.000   0.015
  23091.018   3.815357E+01     0.985   0.000   0.000   0.015
  23110.922   3.811443E+01     0.985   0.000   0.000   0.015
  23130.826   3.735959E+01     0.985   0.000   0.000   0.015
  23150.730   3.592464E+01     0.985   0.000   0.000   0.015
  23170.634   3.389070E+01     0.984   0.000   0.000   0.016
  23190.538   3.102184E+01     0.984   0.000   0.000   0.016
  23210.442   2.697629E+01     0.983   0.000   0.000   0.017
  23230.346   2.209306E+01     0.981   0.000   0.000   0.019
  23250.250   1.762384E+01     0.979   0.000   0.000   0.021
  23270.154   1.479416E+01     0.978   0.000   0.000   0.022
  23290.058   1.373941E+01     0.977   0.000   0.000   0.023
  23309.962   1.363164E+01     0.977   0.000   0.000   0.023
  23329.866   1.367029E+01     0.977   0.000   0.000   0.023
  23349.770   1.365520E+01     0.978   0.000   0.000   0.022
  23369.674   1.369629E+01     0.978   0.000   0.000   0.022
  23389.578   1.380998E+01     0.978   0.000   0.000   0.022
  23409.482   1.392721E+01     0.979   0.000   0.000   0.021
  23429.386   1.404136E+01     0.979   0.000   0.000   0.021
  23449.290   1.418252E+01     0.980   0.000   0.000   0.020
  23469.194   1.434086E+01     0.980   0.000   0.000   0.020
  23489.098   1.449256E+01     0.980   0.000   0.000   0.020
  23509.002   1.464789E+01     0.981   0.000   0.000   0.019
  23528.906   1.481536E+01     0.981   0.000   0.000   0.019
  23548.810   1.498600E+01     0.982   0.000   0.000   0.018
  23568.714   1.515467E+01     0.982   0.000   0.000   0.018
  23588.618   1.532795E+01     0.982   0.000   0.000   0.018
  23608.522   1.550541E+01     0.982   0.000   0.000   0.018
  23628.426   1.567975E+01     0.983   0.000   0.000   0.017
  23648.330   1.585168E+01     0.983   0.000   0.000   0.017
  23668.234   1.602581E+01     0.983   0.000   0.000   0.017
  23688.138   1.619988E+01     0.983   0.000   0.000   0.017
  23708.042   1.636745E+01     0.984   0.000   0.000   0.016
  23727.946   1.653283E+01     0.984   0.000   0.000   0.016
  23747.850   1.669233E+01     0.984   0.000   0.000   0.016
  23767.754   1.684253E+01     0.984   0.000   0.000   0.016
  23787.658   1.698574E+01     0.984   0.000   0.000   0.016
  23807.562   1.713056E+01     0.984   0.000   0.000   0.016
  23827.465   1.728041E+01     0.985   0.000   0.000   0.015
  23847.369   1.742758E+01     0.985   0.000   0.000   0.015
  23867.273   1.756701E+01     0.985   0.000   0.000   0.015
  23887.177   1.769990E+01     0.985   0.000   0.000   0.015
  23907.081   1.782909E+01     0.985   0.000   0.000   0.015
  23926.985   1.795864E+01     0.984   0.000   0.000   0.016
  23946.889   1.808157E+01     0.984   0.000   0.000   0.016
  23966.793   1.818993E+01     0.984   0.000   0.000   0.016
  23986.697   1.828076E+01     0.984   0.000   0.000   0.016
  24006.601   1.835697E+01     0.984   0.000   0.000   0.016
  24026.505   1.842217E+01     0.984   0.000   0.000   0.016
  24046.409   1.847674E+01     0.983   0.000   0.000   0.017
  24066.313   1.851894E+01     0.983   0.000   0.000   0.017
  24086.217   1.854764E+01     0.983   0.000   0.000   0.017
  24106.121   1.856295E+01     0.983   0.000   0.000   0.017
  24126.025   1.856331E+01     0.982   0.000   0.000   0.018
  24145.929   1.855217E+01     0.982   0.000   0.000   0.018
  24165.833   1.852826E+01     0.982   0.000   0.000   0.018
  24185.737   1.849082E+01     0.981   0.000   0.000   0.019
  24205.641   1.843850E+01     0.981   0.000   0.000   0.019
  24225.545   1.837065E+01     0.980   0.000   0.000   0.020
  24245.449   1.828783E+01     0.980   0.000   0.000   0.020
  24265.353   1.819083E+01     0.979   0.000   0.000   0.021
  24285.257   1.807957E+01     0.979   0.000   0.000   0.021
  24305.161   1.795380E+01     0.978   0.000   0.000   0.022
  24325.065   1.781302E+01     0.978   0.000   0.000   0.022
  24344.969   1.766111E+01     0.977   0.000   0.000   0.023
  24364.873   1.749809E+01     0.976   0.000   0.000   0.024
  24384.777   1.732297E+01     0.976   0.000   0.000   0.024
  24404.681   1.713426E+01     0.975   0.000   0.000   0.025
  24424.585   1.693182E+01     0.974   0.000   0.000   0.026
  24444.489   1.671715E+01     0.973   0.000   0.000   0.027
  24464.393   1.649232E+01     0.973   0.000   0.000   0.027
  24484.297   1.625936E+01     0.972   0.000   0.000   0.028
  24504.201   1.602009E+01     0.971   0.000   0.000   0.029
  24524.105   1.577507E+01     0.970   0.000   0.000   0.030
  24544.009   1.552112E+01     0.969   0.000   0.000   0.031
  24563.913   1.526086E+01     0.968   0.000   0.000   0.032
  24583.817   1.499713E+01     0.967   0.000   0.000   0.033
  24603.721   1.473661E+01     0.966   0.000   0.000   0.034
  24623.625   1.448212E+01     0.965   0.000   0.000   0.035
  24643.529   1.422989E+01     0.964   0.000   0.000   0.036
  24663.433   1.397497E+01     0.963   0.000   0.000   0.037
  24683.337   1.371782E+01     0.962   0.000   0.000   0.038
  24703.241   1.346386E+01     0.961   0.000   0.000   0.039
  24723.145   1.321814E+01     0.960   0.000   0.000   0.040
  24743.049   1.298065E+01     0.959   0.000   0.000   0.041
  24762.953   1.275609E+01     0.958   0.000   0.000   0.042
  24782.857   1.254513E+01     0.957   0.000   0.000   0.043
  24802.761   1.235034E+01     0.956   0.000   0.000   0.044
  24822.665   1.217523E+01     0.955   0.000   0.000   0.045
  24842.569   1.202443E+01     0.954   0.000   0.000   0.046
  24862.472   1.190166E+01     0.954   0.000   0.000   0.046
  24882.376   1.180681E+01     0.953   0.000   0.000   0.047
  24902.280   1.173679E+01     0.953   0.000   0.000   0.047
  24922.184   1.169014E+01     0.953   0.000   0.000   0.047
  24942.088   1.167018E+01     0.953   0.000   0.000   0.047
  24961.992   1.167903E+01     0.953   0.000   0.000   0.047
  24981.896   1.172747E+01     0.954   0.000   0.000   0.046
  25001.800   1.181409E+01     0.954   0.000   0.000   0.046
  25021.704   1.193836E+01     0.955   0.000   0.000   0.045
  25041.608   1.210007E+01     0.956   0.000   0.000   0.044
  25061.512   1.230024E+01     0.957   0.000   0.000   0.043
  25081.416   1.254082E+01     0.958   0.000   0.000   0.042
  25101.320   1.282373E+01     0.960   0.000   0.000   0.040
  25121.224   1.314980E+01     0.961   0.000   0.000   0.039
  25141.128   1.351879E+01     0.963   0.000   0.000   0.037
  25161.032   1.392677E+01     0.964   0.000   0.000   0.036
  25180.936   1.437986E+01     0.966   0.000   0.000   0.034
  25200.840   1.487485E+01     0.967   0.000   0.000   0.033
  25220.744   1.540986E+01     0.969   0.000   0.000   0.031
  25240.648   1.598337E+01     0.970   0.000   0.000   0.030
  25260.552   1.659445E+01     0.972   0.000   0.000   0.028
  25280.456   1.723968E+01     0.973   0.000   0.000   0.027
  25300.360   1.791155E+01     0.974   0.000   0.000   0.026
  25320.264   1.860291E+01     0.975   0.000   0.000   0.025
  25340.168   1.931293E+01     0.976   0.000   0.000   0.024
  25360.072   2.004532E+01     0.977   0.000   0.000   0.023
  25379.976   2.079684E+01     0.978   0.000   0.000   0.022
  25399.880   2.156568E+01     0.979   0.000   0.000   0.021
  25419.784   2.233852E+01     0.980   0.000   0.000   0.020
  25439.688   2.310697E+01     0.981   0.000   0.000   0.019
  25459.592   2.386504E+01     0.981   0.000   0.000   0.019
  25479.496   2.460587E+01     0.981   0.000   0.000   0.019
  25499.400   2.532128E+01     0.982   0.000   0.000   0.018
  25519.304   2.600148E+01     0.982   0.000   0.000   0.018
  25539.208   2.664219E+01     0.982   0.000   0.000   0.018
  25559.112   2.723299E+01     0.982   0.000   0.000   0.018
  25579.016   2.776360E+01     0.982   0.000   0.000   0.018
  25598.920   2.822526E+01     0.982   0.000   0.000   0.018
  25618.824   2.859986E+01     0.982   0.000   0.000   0.018
  25638.728   2.889168E+01     0.982   0.000   0.000   0.018
  25658.632   2.910497E+01     0.982   0.000   0.000   0.018
  25678.536   2.921683E+01     0.982   0.000   0.000   0.018
  25698.440   2.921470E+01     0.981   0.000   0.000   0.019
  25718.344   2.911695E+01     0.981   0.000   0.000   0.019
  25738.248   2.892401E+01     0.980   0.000   0.000   0.020
  25758.152   2.861101E+01     0.980   0.000   0.000   0.020
  25778.056   2.818752E+01     0.979   0.000   0.000   0.021
  25797.960   2.769363E+01     0.979   0.000   0.000   0.021
  25817.864   2.712276E+01     0.978   0.000   0.000   0.022
  25837.768   2.646066E+01     0.977   0.000   0.000   0.023
  25857.672   2.576064E+01     0.977   0.000   0.000   0.023
  25877.576   2.507972E+01     0.976   0.000   0.000   0.024
  25897.479   2.440811E+01     0.976   0.000   0.000   0.024
  25917.383   2.377487E+01     0.976   0.000   0.000   0.024
  25937.287   2.330141E+01     0.976   0.000   0.000   0.024
  25957.191   2.304018E+01     0.976   0.000   0.000   0.024
  25977.095   2.295684E+01     0.977   0.000   0.000   0.023
  25996.999   2.316321E+01     0.979   0.000   0.000   0.021
  26016.903   2.386965E+01     0.981   0.000   0.000   0.019
  26036.807   2.504024E+01     0.983   0.000   0.000   0.017
  26056.711   2.662491E+01     0.985   0.000   0.000   0.015
  26076.615   2.909538E+01     0.987   0.000   0.000   0.013
  26096.519   3.272045E+01     0.990   0.000   0.000   0.010
  26116.423   3.589732E+01     0.991   0.000   0.000   0.009
  26136.327   3.553629E+01     0.992   0.000   0.000   0.008
  26156.231   3.034692E+01     0.991   0.000   0.000   0.009
  26176.135   2.297947E+01     0.988   0.000   0.000   0.012
  26196.039   1.758969E+01     0.984   0.000   0.000   0.016
  26215.943   1.571633E+01     0.981   0.000   0.000   0.019
  26235.847   1.570065E+01     0.981   0.000   0.000   0.019
  26255.751   1.562623E+01     0.981   0.000   0.000   0.019
  26275.655   1.524639E+01     0.980   0.000   0.000   0.020
  26295.559   1.506204E+01     0.979   0.000   0.000   0.021
  26315.463   1.505891E+01     0.979   0.000   0.000   0.021
  26335.367   1.495186E+01     0.979   0.000   0.000   0.021
  26355.271   1.477964E+01     0.978   0.000   0.000   0.022
  26375.175   1.469621E+01     0.978   0.000   0.000   0.022
  26395.079   1.463840E+01     0.978   0.000   0.000   0.022
  26414.983   1.451130E+01     0.977   0.000   0.000   0.023
  26434.887   1.438056E+01     0.977   0.000   0.000   0.023
  26454.791   1.429637E+01     0.976   0.000   0.000   0.024
  26474.695   1.419872E+01     0.976   0.000   0.000   0.024
  26494.599   1.406154E+01     0.975   0.000   0.000   0.025
  26514.503   1.393534E+01     0.974   0.000   0.000   0.026
  26534.407   1.382774E+01     0.974   0.000   0.000   0.026
  26554.311   1.369871E+01     0.973   0.000   0.000   0.027
  26574.215   1.355405E+01     0.973   0.000   0.000   0.027
  26594.119   1.342431E+01     0.972   0.000   0.000   0.028
  26614.023   1.329388E+01     0.972   0.000   0.000   0.028
  26633.927   1.314244E+01     0.971   0.000   0.000   0.029
  26653.831   1.298792E+01     0.970   0.000   0.000   0.030
  26673.735   1.284593E+01     0.970   0.000   0.000   0.030
  26693.639   1.269696E+01     0.969   0.000   0.000   0.031
  26713.543   1.253600E+01     0.968   0.000   0.000   0.032
  26733.447   1.238677E+01     0.968   0.000   0.000   0.032
  26753.351   1.224940E+01     0.967   0.000   0.000   0.033
  26773.255   1.211208E+01     0.966   0.000   0.000   0.034
  26793.159   1.197099E+01     0.966   0.000   0.000   0.034
  26813.063   1.182775E+01     0.965   0.000   0.000   0.035
  26832.967   1.168551E+01     0.964   0.000   0.000   0.036
  26852.871   1.154984E+01     0.964   0.000   0.000   0.036
  26872.775   1.141877E+01     0.963   0.000   0.000   0.037
  26892.679   1.129110E+01     0.963   0.000   0.000   0.037
  26912.583   1.116807E+01     0.962   0.000   0.000   0.038
  26932.486   1.105224E+01     0.961   0.000   0.000   0.039
  26952.390   1.094492E+01     0.961   0.000   0.000   0.039
  26972.294   1.084562E+01     0.961   0.000   0.000   0.039
  26992.198   1.075386E+01     0.960   0.000   0.000   0.040
  27012.102   1.067052E+01     0.960   0.000   0.000   0.040
  27032.006   1.059566E+01     0.960   0.000   0.000   0.040
  27051.910   1.053400E+01     0.960   0.000   0.000   0.040
  27071.814   1.048529E+01     0.959   0.000   0.000   0.041
  27091.718   1.044955E+01     0.959   0.000   0.000   0.041
  27111.622   1.042681E+01     0.959   0.000   0.000   0.041
  27131.526   1.041768E+01     0.960   0.000   0.000   0.040
  27151.430   1.042321E+01     0.960   0.000   0.000   0.040
  27171.334   1.044433E+01     0.960   0.000   0.000   0.040
  27191.238   1.048179E+01     0.961   0.000   0.000   0.039
  27211.142   1.053638E+01     0.961   0.000   0.000   0.039
  27231.046   1.060877E+01     0.961   0.000   0.000   0.039
  27250.950   1.069553E+01     0.962   0.000   0.000   0.038
  27270.854   1.080135E+01     0.963   0.000   0.000   0.037
  27290.758   1.092609E+01     0.963   0.000   0.000   0.037
  27310.662   1.106960E+01     0.964   0.000   0.000   0.036
  27330.566   1.123064E+01     0.965   0.000   0.000   0.035
  27350.470   1.141097E+01     0.966   0.000   0.000   0.034
  27370.374   1.161245E+01     0.967   0.000   0.000   0.033
  27390.278   1.183227E+01     0.968   0.000   0.000   0.032
  27410.182   1.206803E+01     0.969   0.000   0.000   0.031
  27430.086   1.232278E+01     0.970   0.000   0.000   0.030
  27449.990   1.259599E+01     0.971   0.000   0.000   0.029
  27469.894   1.288804E+01     0.972   0.000   0.000   0.028
  27489.798   1.319622E+01     0.973   0.000   0.000   0.027
  27509.702   1.352343E+01     0.974   0.000   0.000   0.026
  27529.606   1.386623E+01     0.975   0.000   0.000   0.025
  27549.510   1.421791E+01     0.975   0.000   0.000   0.025
  27569.414   1.458245E+01     0.976   0.000   0.000   0.024
  27589.318   1.496586E+01     0.977   0.000   0.000   0.023
  27609.222   1.535687E+01     0.978   0.000   0.000   0.022
  27629.126   1.574179E+01     0.979   0.000   0.000   0.021
  27649.030   1.612944E+01     0.979   0.000   0.000   0.021
  27668.934   1.652277E+01     0.980   0.000   0.000   0.020
  27688.838   1.690653E+01     0.980   0.000   0.000   0.020
  27708.742   1.727739E+01     0.981   0.000   0.000   0.019
  27728.646   1.767704E+01     0.981   0.000   0.000   0.019
  27748.550   1.807751E+01     0.982   0.000   0.000   0.018
  27768.454   1.829219E+01     0.982   0.000   0.000   0.018
  27788.358   1.814104E+01     0.982   0.000   0.000   0.018
  27808.262   1.772062E+01     0.982   0.000   0.000   0.018
  27828.166   1.737987E+01     0.982   0.000   0.000   0.018
  27848.070   1.737618E+01     0.982   0.000   0.000   0.018
  27867.974   1.764812E+01     0.982   0.000   0.000   0.018
  27887.878   1.797922E+01     0.982   0.000   0.000   0.018
  27907.782   1.825480E+01     0.982   0.000   0.000   0.018
  27927.686   1.850442E+01     0.982   0.000   0.000   0.018
  27947.590   1.875810E+01     0.982   0.000   0.000   0.018
  27967.493   1.898675E+01     0.982   0.000   0.000   0.018
  27987.397   1.916846E+01     0.981   0.000   0.000   0.019
  28007.301   1.932258E+01     0.981   0.000   0.000   0.019
  28027.205   1.945904E+01     0.981   0.000   0.000   0.019
  28047.109   1.955325E+01     0.980   0.000   0.000   0.020
  28067.013   1.959460E+01     0.980   0.000   0.000   0.020
  28086.917   1.961611E+01     0.979   0.000   0.000   0.021
  28106.821   1.962233E+01     0.979   0.000   0.000   0.021
  28126.725   1.956578E+01     0.978   0.000   0.000   0.022
  28146.629   1.945822E+01     0.978   0.000   0.000   0.022
  28166.533   1.946892E+01     0.977   0.000   0.000   0.023
  28186.437   1.978204E+01     0.977   0.000   0.000   0.023
  28206.341   2.032900E+01     0.976   0.000   0.000   0.024
  28226.245   2.077886E+01     0.976   0.000   0.000   0.024
  28246.149   2.086235E+01     0.975   0.000   0.000   0.025
  28266.053   2.061854E+01     0.974   0.000   0.000   0.026
  28285.957   2.026245E+01     0.973   0.000   0.000   0.027
  28305.861   1.992433E+01     0.972   0.000   0.000   0.028
  28325.765   1.957780E+01     0.971   0.000   0.000   0.029
  28345.669   1.918646E+01     0.970   0.000   0.000   0.030
  28365.573   1.877277E+01     0.969   0.000   0.000   0.031
  28385.477   1.836642E+01     0.968   0.000   0.000   0.032
  28405.381   1.796842E+01     0.967   0.000   0.000   0.033
  28425.285   1.757806E+01     0.966   0.000   0.000   0.034
  28445.189   1.721384E+01     0.965   0.000   0.000   0.035
  28465.093   1.688960E+01     0.965   0.000   0.000   0.035
  28484.997   1.660772E+01     0.964   0.000   0.000   0.036
  28504.901   1.637517E+01     0.963   0.000   0.000   0.037
  28524.805   1.620911E+01     0.963   0.000   0.000   0.037
  28544.709   1.612498E+01     0.963   0.000   0.000   0.037
  28564.613   1.612538E+01     0.963   0.000   0.000   0.037
  28584.517   1.621370E+01     0.964   0.000   0.000   0.036
  28604.421   1.640843E+01     0.964   0.000   0.000   0.036
  28624.325   1.672411E+01     0.965   0.000   0.000   0.035
  28644.229   1.714920E+01     0.967   0.000   0.000   0.033
  28664.133   1.767550E+01     0.968   0.000   0.000   0.032
  28684.037   1.833473E+01     0.970   0.000   0.000   0.030
  28703.941   1.913759E+01     0.971   0.000   0.000   0.029
  28723.845   1.997261E+01     0.973   0.000   0.000   0.027
  28743.749   2.064814E+01     0.974   0.000   0.000   0.026
  28763.653   2.112326E+01     0.975   0.000   0.000   0.025
  28783.557   2.162151E+01     0.977   0.000   0.000   0.023
  28803.461   2.241910E+01     0.978   0.000   0.000   0.022
  28823.365   2.354027E+01     0.979   0.000   0.000   0.021
  28843.269   2.475449E+01     0.980   0.000   0.000   0.020
  28863.173   2.584696E+01     0.981   0.000   0.000   0.019
  28883.077   2.676641E+01     0.982   0.000   0.000   0.018
  28902.981   2.747761E+01     0.983   0.000   0.000   0.017
  28922.885   2.781695E+01     0.983   0.000   0.000   0.017
  28942.789   2.760033E+01     0.983   0.000   0.000   0.017
  28962.693   2.679367E+01     0.983   0.000   0.000   0.017
  28982.597   2.540808E+01     0.982   0.000   0.000   0.018
  29002.501   2.329451E+01     0.981   0.000   0.000   0.019
  29022.404   2.030215E+01     0.979   0.000   0.000   0.021
  29042.308   1.673980E+01     0.976   0.000   0.000   0.024
  29062.212   1.346589E+01     0.972   0.000   0.000   0.028
  29082.116   1.129354E+01     0.968   0.000   0.000   0.032
  29102.020   1.034039E+01     0.966   0.000   0.000   0.034
  29121.924   1.008274E+01     0.965   0.000   0.000   0.035
  29141.828   9.975770E+00     0.964   0.000   0.000   0.036
  29161.732   9.840929E+00     0.964   0.000   0.000   0.036
  29181.636   9.735701E+00     0.964   0.000   0.000   0.036
  29201.540   9.685710E+00     0.964   0.000   0.000   0.036
  29221.444   9.651169E+00     0.964   0.000   0.000   0.036
  29241.348   9.618204E+00     0.964   0.000   0.000   0.036
  29261.252   9.603634E+00     0.964   0.000   0.000   0.036
  29281.156   9.607073E+00     0.964   0.000   0.000   0.036
  29301.060   9.616128E+00     0.964   0.000   0.000   0.036
  29320.964   9.631587E+00     0.965   0.000   0.000   0.035
  29340.868   9.663349E+00     0.965   0.000   0.000   0.035
