110.0,0,5e-10,0.08333333383333333,0.25,0.41666666666666663,0.5833333333333334,0.75,0.9166666661666666,0.9999999995,1.0
0,0,0,0,0,0,0,0,0,0,0
5e-10,0,2.796637981200734,2.7966057791709877,2.796348048494561,2.795832498723641,2.7950589515138557,2.794027102271827,2.7927365890783586,2.791994191794612,0
0.041666667166666664,0,2.7943243561920603,2.794292148743408,2.794034591192199,2.7935193586691702,2.792746280916248,2.7917150799976067,2.7904253725426877,2.789683433528218,0
0.125,0,2.775882010785977,2.7758499770134835,2.7755936864757516,2.7750810120155758,2.7743117746764177,2.7732857079222075,2.772002399747789,2.7712641646525267,0
0.20833333333333331,0,2.7393542625697687,2.7393225442941,2.739068819129834,2.73856128100759,2.7377997300832955,2.73678391931448,2.7355134692272256,2.734782603491762,0
0.2916666666666667,0,2.6854572970932105,2.685426054335231,2.6851761858582464,2.6846763298906064,2.6839263301510066,2.6829259165565382,2.681674738884283,2.680954974655542,0
0.375,0,2.6152667309507036,2.6152361219738176,2.614991370050504,2.614501758916575,2.613767134655416,2.6127872368126837,2.6115617219281524,2.61085673160929,0
0.4583333328333333,0,2.5302080955313477,2.53017829596968,2.529939904093111,2.529463038915943,2.528747529694569,2.52779313835088,2.526599535713505,2.525912897478249,0
0.49999999949999996,0,2.4826382624424577,2.4826089261838846,2.4823741613411205,2.48190456453085,2.4811999731002907,2.480260137074323,2.4790847508912695,2.4784086038780044,0
0.5,0,0,0,0,0,0,0,0,0,0
