110.0,0,5e-10,0.1000000005,0.30000000000000004,0.5,0.7000000000000001,0.8999999995000001,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0,0
5e-10,0,4.026653050208835,4.0218580550908944,3.983697705529103,3.90844391339737,3.7982369928072712,3.6562776589006845,3.5746652950546314,0
0.0500000005,0,4.026586257707913,4.021791321823596,3.9836314428781163,3.908378604620857,3.7981731311964864,3.656215700873032,3.574604459028978,0
0.15000000000000002,0,4.026051856392267,4.021257415554466,3.9831013504567765,3.907856170153003,3.7976621591381883,3.655719961746117,3.5741176834271164,0
0.25,0,4.024982790455982,4.020189296022492,3.98204088463737,3.906811008143548,3.7966399630387606,3.6547282425053913,3.5731439224433528,0
0.35000000000000003,0,4.023378496856165,4.018586428341181,3.980449496265069,3.9052426152030772,3.7951060272780297,3.653240033966999,3.571682648565935,0
0.4499999995,0,4.021238116325786,4.016447962153694,3.9783263610123445,3.9031501419835415,3.7930595829313107,3.6512546377300126,3.5697331979806086,0
0.4999999995,0,4.019966546981257,4.015177543007992,3.977065031107428,3.901907067665461,3.791843841206213,3.6500751669014564,3.5685751149576097,0
0.5,0,0,0,0,0,0,0,0,0
