110.0,0,5e-10,0.5000000005,1.4999999995,1.9999999995,2.0
0,0,0,0,0,0,0
5e-10,0,1.759256760179214e+27,1.758520014787754e+18,1.752611802212891e+18,1.7474213117843594e+27,0
0.5000000005,0,1.5780707215173304e+18,1577398277.4244642,1572006345.5538907,1.5672702879510034e+18,0
1.4999999995,0,7.06699731047616e+17,706369873.9271654,703725841.0646181,7.01404690566187e+17,0
1.9999999995,0,3.8561865723096405e+26,3.854252734993056e+17,3.838752628910629e+17,3.825146193788566e+26,0
2.0,0,0,0,0,0,0
