0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,7320569059373.3955,7323318830591.456,0
0.375,0,7464182039131.685,7467555181846.692,0
0.3750000001,0,0,0,0
