1000.0,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,4.5558052444905747e-20,4.470280576928498e-20,0
0.375,0,5.278625379546903e-20,5.171141139015441e-20,0
0.3750000001,0,0,0,0
