10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.8731193835914415e+26,2.871955293248086e+18,2.862578248861994e+18,2.8434936256914755e+18,2.8140911059910026e+18,2.7735768900276234e+18,0
0.0500000005,0,2.7488863033409846e+26,1.1492428462094171e+18,11487771902.973156,11450262269.870413,11373920962.835829,11256306669.741674,0
0.15000000000000002,0,11094244348.92349,1.0995478857454196e+18,1.1492035271183455e+18,11487377243.11458,11449856111.1336,11373491979.800344,0
0.25,0,11255844041.892092,11093738002.378464,1.0994947242546268e+18,1.1491247296531759e+18,11486586444.373922,11449042236.917519,0
0.35000000000000003,0,11372632452.139843,11254917175.21596,11092723723.453072,1.0993882380390744e+18,1.1490061518146035e+18,11485396284.437048,0
0.4499999995,0,11447817541.190403,11371339210.698362,11253522841.413012,11091198029.08383,1.0992280791414569e+18,2.872329475903583e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.8731193835914415e+26,2.871955293248086e+18,2.862578248861994e+18,2.8434936256914755e+18,2.8140911059910026e+18,2.7735768900276234e+18,0
0.0500000005,0,2.7488863033409846e+26,1.1492428462094171e+18,11487771902.973156,11450262269.870413,11373920962.835829,11256306669.741674,0
0.15000000000000002,0,11094244348.92349,1.0995478857454196e+18,1.1492035271183455e+18,11487377243.11458,11449856111.1336,11373491979.800344,0
0.25,0,11255844041.892092,11093738002.378464,1.0994947242546268e+18,1.1491247296531759e+18,11486586444.373922,11449042236.917519,0
0.35000000000000003,0,11372632452.139843,11254917175.21596,11092723723.453072,1.0993882380390744e+18,1.1490061518146035e+18,11485396284.437048,0
0.4499999995,0,11447817541.190403,11371339210.698362,11253522841.413012,11091198029.08383,1.0992280791414569e+18,2.872329475903583e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.8731193835914415e+26,2.871955293248086e+18,2.862578248861994e+18,2.8434936256914755e+18,2.8140911059910026e+18,2.7735768900276234e+18,0
0.0500000005,0,2.7488863033409846e+26,1.1492428462094171e+18,11487771902.973156,11450262269.870413,11373920962.835829,11256306669.741674,0
0.15000000000000002,0,11094244348.92349,1.0995478857454196e+18,1.1492035271183455e+18,11487377243.11458,11449856111.1336,11373491979.800344,0
0.25,0,11255844041.892092,11093738002.378464,1.0994947242546268e+18,1.1491247296531759e+18,11486586444.373922,11449042236.917519,0
0.35000000000000003,0,11372632452.139843,11254917175.21596,11092723723.453072,1.0993882380390744e+18,1.1490061518146035e+18,11485396284.437048,0
0.4499999995,0,11447817541.190403,11371339210.698362,11253522841.413012,11091198029.08383,1.0992280791414569e+18,2.872329475903583e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.8731193835914415e+26,2.871955293248086e+18,2.862578248861994e+18,2.8434936256914755e+18,2.8140911059910026e+18,2.7735768900276234e+18,0
0.0500000005,0,2.7488863033409846e+26,1.1492428462094171e+18,11487771902.973156,11450262269.870413,11373920962.835829,11256306669.741674,0
0.15000000000000002,0,11094244348.92349,1.0995478857454196e+18,1.1492035271183455e+18,11487377243.11458,11449856111.1336,11373491979.800344,0
0.25,0,11255844041.892092,11093738002.378464,1.0994947242546268e+18,1.1491247296531759e+18,11486586444.373922,11449042236.917519,0
0.35000000000000003,0,11372632452.139843,11254917175.21596,11092723723.453072,1.0993882380390744e+18,1.1490061518146035e+18,11485396284.437048,0
0.4499999995,0,11447817541.190403,11371339210.698362,11253522841.413012,11091198029.08383,1.0992280791414569e+18,2.872329475903583e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.8731193835914415e+26,2.871955293248086e+18,2.862578248861994e+18,2.8434936256914755e+18,2.8140911059910026e+18,2.7735768900276234e+18,0
0.0500000005,0,2.7488863033409846e+26,1.1492428462094171e+18,11487771902.973156,11450262269.870413,11373920962.835829,11256306669.741674,0
0.15000000000000002,0,11094244348.92349,1.0995478857454196e+18,1.1492035271183455e+18,11487377243.11458,11449856111.1336,11373491979.800344,0
0.25,0,11255844041.892092,11093738002.378464,1.0994947242546268e+18,1.1491247296531759e+18,11486586444.373922,11449042236.917519,0
0.35000000000000003,0,11372632452.139843,11254917175.21596,11092723723.453072,1.0993882380390744e+18,1.1490061518146035e+18,11485396284.437048,0
0.4499999995,0,11447817541.190403,11371339210.698362,11253522841.413012,11091198029.08383,1.0992280791414569e+18,2.872329475903583e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
