100.0,0,5e-10,0.08333333383333333,0.25,0.41666666666666663,0.5833333333333334,0.75,0.9166666661666666,0.9999999995,1.0
0,0,0,0,0,0,0,0,0,0,0
5e-10,0,2.09747618657077,2.0974520506310634,2.097258836334951,2.0968723575847017,2.096292453719173,2.0955189067421918,2.0945514600586947,2.093994906241899,0
0.0312500005,0,2.0965000675375576,2.0964759182701935,2.0962827798842034,2.095896429100998,2.095316718288421,2.094543457354767,2.0935763393227877,2.093019980227117,0
0.09375,0,2.0887068121699315,2.0886827367042917,2.088490135776925,2.088104851060213,2.087526771744932,2.086755658129026,2.085791250827783,2.085236443057031,0
0.15625,0,2.073204754754621,2.0731808147775683,2.072989285276449,2.0726061698644873,2.0720313173696954,2.071264533658822,2.0703055090879956,2.0697538359117544,0
0.21875,0,2.050163251352188,2.050139513382697,2.0499496115582225,2.04956971506338,2.0489997245155473,2.0482394288967893,2.0472885299749657,2.046741502866463,0
0.28125,0,2.019837035894327,2.0198135782366164,2.019625826045723,2.0192502623652095,2.018686757205802,2.0179350973666015,2.016995018838377,2.016454230947016,0
0.34375,0,1.982566198492955,1.9825430619258326,1.9823580143785364,1.9819878580289434,1.9814324312815907,1.980691586539797,1.979765029548935,1.9792320001194066,0
0.40625,0,1.938774570821067,1.9387518447655847,1.9385700222252484,1.9382063169449035,1.9376605984480473,1.9369326788092383,1.9360222996281276,1.9354985993459652,0
0.4687499995,0,1.888966086069799,1.8889438350077732,1.8887657634317394,1.8884095423037415,1.8878750838795124,1.887162187912831,1.8862705926711347,1.885757696683764,0
0.4999999995,0,1.861983342321441,1.8619613389335512,1.8617853246016083,1.8614332510108431,1.8609049755538845,1.8602003272397325,1.85931908168477,1.8588121281203176,0
0.5,0,0,0,0,0,0,0,0,0,0

10.0,0,5e-10,0.08333333383333333,0.25,0.41666666666666663,0.5833333333333334,0.75,0.9166666661666666,0.9999999995,1.0
0,0,0,0,0,0,0,0,0,0,0
5e-10,0,0.0002606260086598751,0.000260612914918546,0.0002605081713517421,0.0002602987228962052,0.00025998464262372154,0.00025956604479617564,0.00025904307701624026,0.00025874251503037817,0
0.0312500005,0,0.00026017230158295775,0.0002601592226432007,0.00026005462028452493,0.0002598454480955542,0.00025953178482226904,0.00025911374285730166,0.00025859147234106835,0.00025829130893741874,0
0.09375,0,0.00025656760623047795,0.0002565546696833067,0.0002564511715723928,0.0002562442142142981,0.00025593387473489207,0.00025552026105574215,0.00025500353011638857,0.00025470654757978235,0
0.15625,0,0.00024949012456488434,0.0002494774581480824,0.00024937615273975676,0.000249173573874998,0.0002488698014515095,0.00024846494879386086,0.00024795916414293537,0.00024766847765649155,0
0.21875,0,0.00023919742966294812,0.00023918516635838125,0.0002390870805499992,0.0002388909473267832,0.00023859684067922588,0.00023820487468222742,0.00023771519995717652,0.0002374337809094556,0
0.28125,0,0.00022606048091255762,0.0002260487398183538,0.00022595483408226677,0.00022576705808007022,0.00022548549010933944,0.00022511023763903203,0.00022464145990583445,0.00022437205452811352,0
0.34375,0,0.0002105455433649658,0.00021053443287275206,0.0002104455646460808,0.00021026786328215682,0.0002100014043832304,0.0002096463024705714,0.00020920270716138286,0.0002089477813100458,0
0.40625,0,0.00019319100206510308,0.00019318061364589215,0.000193097517540222,0.0001929313627988836,0.0001926822235621235,0.00019235021096153151,0.00019193547525845985,0.0001916971456496777,0
0.4687499995,0,0.00017458006405911378,0.00017457047310803021,0.00017449374331813722,0.00017434032018100214,0.0001741102801390602,0.00017380373123114024,0.00017342082046823174,0.0001732007863198813,0
0.4999999995,0,0.00016499062383609504,0.00016498144999549556,0.00016490807923361426,0.00016476137098258016,0.00016454139840906774,0.0001642482740897917,0.00016388214095723966,0.0001636717524428758,0
0.5,0,0,0,0,0,0,0,0,0,0
