1000.0,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,3.644644195592459e-13,3.5762244615427976e-13,0
0.375,0,4.222900303637522e-13,4.1369129112123523e-13,0
0.3750000001,0,0,0,0
