10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,4.4870068774504315e+26,4.4826371199449887e+18,4.4477785907515653e+18,4.378608641757507e+18,4.2762813337194286e+18,4.142651269523264e+18,0
0.0500000005,0,4.064890057790455e+26,1.794766801137875e+18,17930189103.91562,17790756024.18434,17514078367.886955,17104772513.865591,0
0.15000000000000002,0,16570257098.713623,1.6259215280880924e+18,1.7944790916690488e+18,17927313001.312794,17787888184.441124,17511227697.84975,0
0.25,0,17101949038.884562,16567472340.230188,1.6256454628734118e+18,1.7939033367265674e+18,17921557567.459213,17782149259.836643,0
0.35000000000000003,0,17505523127.35349,17096298939.82375,16561899795.332752,1.6250930407230213e+18,1.7930388740457746e+18,17912915928.44398,0
0.4499999995,0,17773532551.71804,17496958084.10639,17087815874.220613,16553533170.498081,1.6242636383552064e+18,4.4812451333193416e+26,0
0.5,0,4.4774950516940605e+18,4.442631383748105e+18,4.373454463053576e+18,4.2711244335906135e+18,4.137503872626665e+18,4.059754725962121e+26,0
0,0,0,0,0,0,0,0

100.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,5.031167348279213e+25,5.025183297406389e+17,4.9775584765634445e+17,4.883635496479421e+17,4.7460763452491757e+17,4.568864077297263e+17,0
0.0500000005,0,4.466974755522862e+25,2.0124148613901987e+17,2010021286.645661,1990971729.27981,1953403277.5263665,1898380728.2096019,0
0.15000000000000002,0,1827497299.1814618,1.7867424429788915e+17,2.0119981121603018e+17,2009604905.7837467,1990558313.346167,1952995802.8170877,0
0.25,0,1897982158.9739068,1827110557.2597687,1.7863626668829683e+17,2.011164277123861e+17,2008771820.8895516,1989731158.2994502,0
0.35000000000000003,0,1952180530.8803632,1897184712.1697426,1826336782.9354377,1.7856028392064333e+17,2.0099126891076893e+17,2007521336.0517366,0
0.4499999995,0,1988489590.1893806,1950956810.229667,1895987771.4001296,1825175374.1067464,1.784462369040892e+17,5.022824767115934e+25,0
0.5,0,5.0183382941439226e+17,4.970719423278728e+17,4.8768135998450963e+17,4.739292223794724e+17,4.562150015414614e+17,4.460311513653617e+25,0
0,0,0,0,0,0,0,0
