0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,1687478581919.1965,1660621003187.247,0
0.375,0,1694570537566.949,1667207328937.2202,0
0.3750000001,0,0,0,0
