1000.0,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,84.55329781440653,84.47469295996407,0
0.375,0,90.0164174489582,89.93411143532045,0
0.3750000001,0,0,0,0
