100.0,0,0.1,0.30000000000000004,0.5,0.7000000000000001,0.9,1.0
0,0,0,0,0,0,0,0
0.05,0,4.021293644017149,3.983151228344378,3.90793169778139,3.797772335918056,3.655869737815108,0
0.15000000000000002,0,4.020760026114138,3.9826214165549554,3.907409528859961,3.7972616079153276,3.6553742166298715,0
0.25,0,4.019692483544013,3.981561511847067,3.906364897796482,3.796239899768956,3.6543829319295895,0
0.35000000000000003,0,4.018090480136779,3.9799709647613364,3.9047973008967296,3.794706695564514,3.652895375055261,0
0.45,0,4.0159531660445795,3.9778489505270143,3.902705888360791,3.7926612258949723,3.6509108467556803,0
0.5,0,0,0,0,0,0,0

10.0,0,0.1,0.30000000000000004,0.5,0.7000000000000001,0.9,1.0
0,0,0,0,0,0,0,0
0.05,0,0.0004976778381983189,0.00048021453373805074,0.0004469068394736017,0.0004007952784380911,0.000345961970854365,0
0.15000000000000002,0,0.0004973894403195317,0.0004799339018184885,0.00044664129304486865,0.0004005512228497257,0.00034574450325346943,0
0.25,0,0.0004968127964267181,0.0004793727902895023,0.00044611034706644904,0.0004000632698026594,0.00034530971215733893,0
0.35000000000000003,0,0.0004959482044020247,0.00047853150372287843,0.0004453143063615319,0.0003993317135308382,0.00034465789435338644,0
0.45,0,0.0004947961091246397,0.00047741048533073144,0.0004442536227584027,0.00039835700456694357,0.0003437894904288292,0
0.5,0,0,0,0,0,0,0
