10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.873119383591442,2.871955264528533,2.8625782488619946,2.8434936256914765,2.8140911059910034,2.7735768622918546,0
0.0500000005,0,2.748886303340985,2.8731071040311145,2.871942935536088,2.862565556017341,2.8434802293350363,2.814076656179112,0
0.15000000000000002,0,2.7735610484010182,2.7488697033680705,2.873008817795864,2.8718442820602026,2.8624640277834,2.8433729949500863,0
0.25,0,2.8139610104730233,2.773434472860272,2.7487368106365673,2.87281182413294,2.871646582377015,2.8622605592293797,0
0.35000000000000003,0,2.843158113034961,2.81372929380399,2.7731809031314594,2.7484705950976864,2.8725153680464475,2.8713490309103755,0
0.4499999995,0,2.8619543738497835,2.8428347913032517,2.81338069909973,2.772799468451765,2.7480701868613617,2.872329475903584,0
0.5,0,4.47749500691911,4.442631383748107,4.373454463053577,4.2711244335906144,4.137503831251626,4.059754725962121,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.873119383591442,2.871955264528533,2.8625782488619946,2.8434936256914765,2.8140911059910034,2.7735768622918546,0
0.0500000005,0,2.748886303340985,2.8731071040311145,2.871942935536088,2.862565556017341,2.8434802293350363,2.814076656179112,0
0.15000000000000002,0,2.7735610484010182,2.7488697033680705,2.873008817795864,2.8718442820602026,2.8624640277834,2.8433729949500863,0
0.25,0,2.8139610104730233,2.773434472860272,2.7487368106365673,2.87281182413294,2.871646582377015,2.8622605592293797,0
0.35000000000000003,0,2.843158113034961,2.81372929380399,2.7731809031314594,2.7484705950976864,2.8725153680464475,2.8713490309103755,0
0.4499999995,0,2.8619543738497835,2.8428347913032517,2.81338069909973,2.772799468451765,2.7480701868613617,2.872329475903584,0
0.5,0,4.47749500691911,4.442631383748107,4.373454463053577,4.2711244335906144,4.137503831251626,4.059754725962121,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.873119383591442,2.871955264528533,2.8625782488619946,2.8434936256914765,2.8140911059910034,2.7735768622918546,0
0.0500000005,0,2.748886303340985,2.8731071040311145,2.871942935536088,2.862565556017341,2.8434802293350363,2.814076656179112,0
0.15000000000000002,0,2.7735610484010182,2.7488697033680705,2.873008817795864,2.8718442820602026,2.8624640277834,2.8433729949500863,0
0.25,0,2.8139610104730233,2.773434472860272,2.7487368106365673,2.87281182413294,2.871646582377015,2.8622605592293797,0
0.35000000000000003,0,2.843158113034961,2.81372929380399,2.7731809031314594,2.7484705950976864,2.8725153680464475,2.8713490309103755,0
0.4499999995,0,2.8619543738497835,2.8428347913032517,2.81338069909973,2.772799468451765,2.7480701868613617,2.872329475903584,0
0.5,0,4.47749500691911,4.442631383748107,4.373454463053577,4.2711244335906144,4.137503831251626,4.059754725962121,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.873119383591442,2.871955264528533,2.8625782488619946,2.8434936256914765,2.8140911059910034,2.7735768622918546,0
0.0500000005,0,2.748886303340985,2.8731071040311145,2.871942935536088,2.862565556017341,2.8434802293350363,2.814076656179112,0
0.15000000000000002,0,2.7735610484010182,2.7488697033680705,2.873008817795864,2.8718442820602026,2.8624640277834,2.8433729949500863,0
0.25,0,2.8139610104730233,2.773434472860272,2.7487368106365673,2.87281182413294,2.871646582377015,2.8622605592293797,0
0.35000000000000003,0,2.843158113034961,2.81372929380399,2.7731809031314594,2.7484705950976864,2.8725153680464475,2.8713490309103755,0
0.4499999995,0,2.8619543738497835,2.8428347913032517,2.81338069909973,2.772799468451765,2.7480701868613617,2.872329475903584,0
0.5,0,4.47749500691911,4.442631383748107,4.373454463053577,4.2711244335906144,4.137503831251626,4.059754725962121,0
0,0,0,0,0,0,0,0

10.0,0,5e-10,5e-10,0.1250000005,0.375,0.625,0.8749999995,0.9999999995000001,1.0
0,0,0,0,0,0,0,0,0
5e-10,0,2.873119383591442,2.871955264528533,2.8625782488619946,2.8434936256914765,2.8140911059910034,2.7735768622918546,0
