110.0,0,5e-10,0.08333333383333333,0.25,0.41666666666666663,0.5833333333333334,0.75,0.9166666661666666,0.9999999995,1.0
0,0,0,0,0,0,0,0,0,0,0
5e-10,0,2.54239816472794e+25,1.525421343245794e+17,1.525280753724306e+17,1.5249995447583494e+17,1.5245776099166486e+17,1.52401478305736e+17,1.523310875909879e+17,2.5381765379951017e+25,0
0.041666667166666664,0,3.048353879698857e+17,1828991257.5538912,1828822663.453493,1828485420.3434637,1827979405.8082063,1827304437.9260867,1826460276.7224076,3.0432910549139117e+17,0
0.125,0,3.02823492085743e+17,1816919995.8558,1816752231.1477647,1816416662.410195,1815913161.6063826,1815241554.276354,1814401581.6304166,3.023197270530029e+17,0
0.20833333333333331,0,2.988386468257929e+17,1793011130.6596594,1792845045.2486186,1792512838.4776952,1792014368.7817934,1791349474.460387,1790517917.873655,2.983399203809195e+17,0
0.2916666666666667,0,2.9295897786471386e+17,1757733427.9294608,1757569867.107216,1757242688.6556697,1756751779.7352045,1756096963.5642796,1755278021.4377441,2.924678154169682e+17,0
0.375,0,2.853018251946222e+17,1711790926.4717896,1711630714.942148,1711310242.1999402,1710829397.2289996,1710188009.5501204,1709385864.6092875,2.848207343573771e+17,0
0.4583333328333333,0,2.760227046429649e+17,1656116732.6266189,1655960684.3688374,1655648554.4309454,1655180221.1167898,1654555528.5934243,1653774271.3258674,2.7555413757700403e+17,0
0.49999999949999996,0,2.2569438749476887e+25,1.35415033149793e+17,1.3540222698224293e+17,1.3537661261077363e+17,1.3533818035092494e+17,1.3528691656769034e+17,1.3522280540540606e+17,2.2530987307981857e+25,0
0.5,0,0,0,0,0,0,0,0,0,0
