1000.0,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,538224805.382867,530282637.7662042,0
0.375,0,561288510.5482326,552991533.1541798,0
0.3750000001,0,0,0,0
