0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,6.441830175105466e-100,6.31905754238663e-100,0
0.375,0,7.491905951647125e-100,7.33716060689406e-100,0
0.3750000001,0,0,0,0
