1000.0,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,2.531329337691794e-120,2.4823134653126156e-120,0
0.375,0,2.9499862837076275e-120,2.88872849526155e-120,0
0.3750000001,0,0,0,0
