0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,3971835668890.06,3832675094170.619,0
0.375,0,4027334328522.556,3881798064164.2583,0
0.3750000001,0,0,0,0
