110.0,0,5e-10,0.0625000005,0.1875,0.3125,0.5625,0.6875,0.8125,0.9374999995,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0
5e-10,0,2.0974820938975327,2.0957468484119723,2.081915079638773,2.054519239857969,2.0140964536784693,1.961453460027175,1.897659396880884,1.861981969980576,2.0974684909178456,2.0957332740099326,0
0.041666667166666664,0,2.0819015747346565,2.054505859912387,2.0140832829076722,1.9614405546568268,1.897646828660252,1.8619695970650723,2.0973597725672373,2.095624620068896,2.081793456667549,2.054398814004548,0
0.125,0,2.0139778723426804,1.9613372922814272,1.8975462570988373,1.8618705582820783,2.097142300308988,2.095407274022987,2.0815771881423126,2.054184723016533,2.0137670116632647,1.961130765107517,0
0.20833333333333331,0,1.8973450954007132,1.8616724696011409,2.096816035952415,2.095081220775167,2.0812527566776495,2.053863528546963,2.013450675059482,1.9608209222471407,1.8970433134984905,1.8613752918383466,0
0.2916666666666667,0,2.096380919825999,2.0946463663177264,2.080820071733609,2.05343516917109,2.0130288116374664,1.9604076933905858,1.89664084430975,1.8609789624453708,2.0958368420060243,2.0941026516779058,0
0.375,0,2.080279039014487,2.052899549073796,2.0125013264241827,1.9598910162111018,1.896137616176331,1.8604834011029123,2.0951837301697385,2.093449919465424,2.0796295706110186,2.052256574351629,0
0.4583333328333333,0,2.0118681034389447,1.9592707775569056,1.8955335252876786,1.8598885273557326,2.094421412318404,2.0926880772888055,2.0788715104925335,2.051506110724022,2.011129018802619,1.9585468571742084,0
0.49999999949999996,0,1.894828470612427,1.8591942308323064,2.0939992589955048,2.092266188128887,2.0784517130433775,2.051090509396199,2.0107197338150797,1.9581459769933218,1.8944380182968759,1.8588097495795013,0
5e-10,0,0,0,0,0,0,0,0,0,0,0,0
