0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,3583039866656.321,3517428022034.926,0
0.375,0,3571525601990.045,3505157070391.454,0
0.3750000001,0,0,0,0
