0.01,0.2499999999,0.25,0.75,0.7500000001
0.1249999999,0,0,0,0
0.125,0,4.4787998333204015,4.3967850275436575,0
0.375,0,4.464407002487556,4.381446337989318,0
0.3750000001,0,0,0,0
